id,dest_year,origin_countyfips,dest_statefips,dest_countyfips,dest_state,dest_county,returns,exempt,agi
14974,2012,5,16,57,ID,Latah County,16,50,496
14975,2012,5,49,57,UT,Weber County,16,27,608
14976,2012,5,53,33,WA,King County,16,33,501
14977,2012,5,6,73,CA,San Diego County,14,21,323
14978,2012,5,16,55,ID,Kootenai County,13,32,486
14979,2012,5,16,67,ID,Minidoka County,13,25,379
14980,2012,5,49,53,UT,Washington County,13,28,864
14981,2012,5,16,41,ID,Franklin County,12,24,908
14982,2012,5,16,65,ID,Madison County,12,26,268
14983,2012,5,56,37,WY,Sweetwater County,12,21,449
14984,2012,5,53,61,WA,Snohomish County,11,28,621
14985,2012,5,6,37,CA,Los Angeles County,10,15,270
14986,2012,5,6,71,CA,San Bernardino County,10,19,260
14987,2012,5,8,41,CO,El Paso County,10,22,365
14988,2012,5,41,67,OR,Washington County,10,26,450
14989,2012,5,53,63,WA,Spokane County,10,28,417
14990,2012,5,58,0,SS,Other flows - Same State,91,197,2427
14991,2012,5,59,0,DS,Other flows - Different State,789,1752,30432
14992,2012,5,59,1,DS,Other flows - Northeast,44,68,1532
14993,2012,5,59,3,DS,Other flows - Midwest,133,288,5843
14994,2012,5,59,5,DS,Other flows - South,198,444,7692
14995,2012,5,59,7,DS,Other flows - West,414,952,15365
14996,2012,5,57,9,FR,Foreign - Other flows,134,288,5314
14997,2012,7,96,0,ID,Bear Lake County Total Migration-US and Foreign,163,349,6701
14998,2012,7,97,0,ID,Bear Lake County Total Migration-US,163,349,6701
14999,2012,7,97,1,ID,Bear Lake County Total Migration-Same State,50,90,1283
15000,2012,7,97,3,ID,Bear Lake County Total Migration-Different State,113,259,5418
15001,2012,7,98,0,ID,Bear Lake County Total Migration-Foreign,0,0,0
15002,2012,7,16,7,ID,Bear Lake County Non-migrants,1912,4741,88310
15003,2012,7,16,5,ID,Bannock County,17,29,345
15004,2012,7,49,5,UT,Cache County,16,35,408
15005,2012,7,49,35,UT,Salt Lake County,11,20,515
15006,2012,7,58,0,SS,Other flows - Same State,33,61,938
15007,2012,7,59,0,DS,Other flows - Different State,86,204,4494
15008,2012,7,59,1,DS,Other flows - Northeast,0,0,0
15009,2012,7,59,3,DS,Other flows - Midwest,0,0,0
15010,2012,7,59,5,DS,Other flows - South,11,28,490
15011,2012,7,59,7,DS,Other flows - West,75,176,4005
15012,2012,7,57,9,FR,Foreign - Other flows,0,0,0
15013,2012,9,96,0,ID,Benewah County Total Migration-US and Foreign,227,467,8149
15014,2012,9,97,0,ID,Benewah County Total Migration-US,227,467,8149
15015,2012,9,97,1,ID,Benewah County Total Migration-Same State,110,229,3991
15016,2012,9,97,3,ID,Benewah County Total Migration-Different State,117,238,4158
15017,2012,9,98,0,ID,Benewah County Total Migration-Foreign,0,0,0
15018,2012,9,16,9,ID,Benewah County Non-migrants,3018,6739,125231
15019,2012,9,16,55,ID,Kootenai County,68,139,2636
15020,2012,9,53,63,WA,Spokane County,25,53,677
15021,2012,9,16,79,ID,Shoshone County,12,25,375
15022,2012,9,58,0,SS,Other flows - Same State,30,65,980
15023,2012,9,59,0,DS,Other flows - Different State,92,185,3481
15024,2012,9,59,1,DS,Other flows - Northeast,0,0,0
15025,2012,9,59,3,DS,Other flows - Midwest,14,30,652
15026,2012,9,59,5,DS,Other flows - South,15,30,816
15027,2012,9,59,7,DS,Other flows - West,63,125,2012
15028,2012,9,57,9,FR,Foreign - Other flows,0,0,0
15029,2012,11,96,0,ID,Bingham County Total Migration-US and Foreign,1159,2858,39878
15030,2012,11,97,0,ID,Bingham County Total Migration-US,1159,2858,39878
15031,2012,11,97,1,ID,Bingham County Total Migration-Same State,735,1804,23703
15032,2012,11,97,3,ID,Bingham County Total Migration-Different State,424,1054,16175
15033,2012,11,98,0,ID,Bingham County Total Migration-Foreign,0,0,0
15034,2012,11,16,11,ID,Bingham County Non-migrants,14169,38387,681258
15035,2012,11,16,19,ID,Bonneville County,320,818,10861
15036,2012,11,16,5,ID,Bannock County,204,428,5360
15037,2012,11,16,1,ID,Ada County,46,94,1486
15038,2012,11,49,35,UT,Salt Lake County,32,63,986
15039,2012,11,16,65,ID,Madison County,29,61,593
15040,2012,11,16,77,ID,Power County,25,77,1945
15041,2012,11,16,51,ID,Jefferson County,23,70,728
15042,2012,11,49,49,UT,Utah County,23,70,925
15043,2012,11,16,27,ID,Canyon County,14,45,329
15044,2012,11,49,5,UT,Cache County,13,23,203
15045,2012,11,4,13,AZ,Maricopa County,12,29,379
15046,2012,11,16,83,ID,Twin Falls County,11,39,382
15047,2012,11,32,3,NV,Clark County,11,28,286
15048,2012,11,56,37,WY,Sweetwater County,11,28,560
15049,2012,11,58,0,SS,Other flows - Same State,63,172,2021
15050,2012,11,59,0,DS,Other flows - Different State,322,813,12835
15051,2012,11,59,1,DS,Other flows - Northeast,14,39,1010
15052,2012,11,59,3,DS,Other flows - Midwest,49,133,2305
15053,2012,11,59,5,DS,Other flows - South,64,159,2327
15054,2012,11,59,7,DS,Other flows - West,195,482,7193
15055,2012,11,57,9,FR,Foreign - Other flows,0,0,0
15056,2012,13,96,0,ID,Blaine County Total Migration-US and Foreign,633,1123,34900
15057,2012,13,97,0,ID,Blaine County Total Migration-US,623,1110,34318
15058,2012,13,97,1,ID,Blaine County Total Migration-Same State,232,459,9359
15059,2012,13,97,3,ID,Blaine County Total Migration-Different State,391,651,24959
15060,2012,13,98,0,ID,Blaine County Total Migration-Foreign,10,13,583
15061,2012,13,16,13,ID,Blaine County Non-migrants,8713,19068,802869
15062,2012,13,16,1,ID,Ada County,97,162,4270
15063,2012,13,16,83,ID,Twin Falls County,42,88,983
15064,2012,13,53,33,WA,King County,28,39,735
15065,2012,13,16,27,ID,Canyon County,17,28,624
15066,2012,13,16,63,ID,Lincoln County,16,56,449
15067,2012,13,41,51,OR,Multnomah County,13,13,404
15068,2012,13,6,37,CA,Los Angeles County,12,21,423
15069,2012,13,6,73,CA,San Diego County,12,18,816
15070,2012,13,16,53,ID,Jerome County,11,37,311
15071,2012,13,57,1,FR,Foreign - Overseas,10,13,583
15072,2012,13,58,0,SS,Other flows - Same State,49,88,2722
15073,2012,13,59,0,DS,Other flows - Different State,326,560,22581
15074,2012,13,59,1,DS,Other flows - Northeast,16,33,1337
15075,2012,13,59,3,DS,Other flows - Midwest,34,52,1525
15076,2012,13,59,5,DS,Other flows - South,55,93,3609
15077,2012,13,59,7,DS,Other flows - West,221,382,16110
15078,2012,13,57,9,FR,Foreign - Other flows,0,0,0
15079,2012,15,96,0,ID,Boise County Total Migration-US and Foreign,275,574,11814
15080,2012,15,97,0,ID,Boise County Total Migration-US,275,574,11814
15081,2012,15,97,1,ID,Boise County Total Migration-Same State,180,372,7442
15082,2012,15,97,3,ID,Boise County Total Migration-Different State,95,202,4372
15083,2012,15,98,0,ID,Boise County Total Migration-Foreign,0,0,0
15084,2012,15,16,15,ID,Boise County Non-migrants,2245,4906,115475
15085,2012,15,16,1,ID,Ada County,116,233,5389
15086,2012,15,16,27,ID,Canyon County,18,35,603
15087,2012,15,16,39,ID,Elmore County,13,20,296
15088,2012,15,58,0,SS,Other flows - Same State,33,84,1154
15089,2012,15,59,0,DS,Other flows - Different State,95,202,4372
15090,2012,15,59,1,DS,Other flows - Northeast,0,0,0
15091,2012,15,59,3,DS,Other flows - Midwest,11,28,494
15092,2012,15,59,5,DS,Other flows - South,15,24,582
15093,2012,15,59,7,DS,Other flows - West,69,150,3296
15094,2012,15,57,9,FR,Foreign - Other flows,0,0,0
15095,2012,17,96,0,ID,Bonner County Total Migration-US and Foreign,1237,2319,44060
15096,2012,17,97,0,ID,Bonner County Total Migration-US,1225,2303,43741
15097,2012,17,97,1,ID,Bonner County Total Migration-Same State,353,637,9947
15098,2012,17,97,3,ID,Bonner County Total Migration-Different State,872,1666,33795
15099,2012,17,98,0,ID,Bonner County Total Migration-Foreign,12,16,319
15100,2012,17,16,17,ID,Bonner County Non-migrants,13941,29660,624834
15101,2012,17,16,55,ID,Kootenai County,230,417,6551
15102,2012,17,53,63,WA,Spokane County,74,146,3072
15103,2012,17,16,21,ID,Boundary County,42,77,868
15104,2012,17,53,51,WA,Pend Oreille County,39,96,1405
15105,2012,17,53,33,WA,King County,33,59,1270
15106,2012,17,16,1,ID,Ada County,29,55,1286
15107,2012,17,16,57,ID,Latah County,20,32,237
15108,2012,17,38,105,ND,Williams County,18,28,832
15109,2012,17,53,53,WA,Pierce County,17,37,1076
15110,2012,17,6,73,CA,San Diego County,15,23,571
15111,2012,17,53,61,WA,Snohomish County,15,32,488
15112,2012,17,4,13,AZ,Maricopa County,10,20,659
15113,2012,17,32,3,NV,Clark County,10,17,464
15114,2012,17,41,51,OR,Multnomah County,10,15,2041
15115,2012,17,41,67,OR,Washington County,10,25,953
15116,2012,17,58,0,SS,Other flows - Same State,32,56,1004
15117,2012,17,59,0,DS,Other flows - Different State,621,1168,25047
15118,2012,17,59,1,DS,Other flows - Northeast,30,54,1559
15119,2012,17,59,3,DS,Other flows - Midwest,82,177,3306
15120,2012,17,59,5,DS,Other flows - South,102,182,4629
15121,2012,17,59,7,DS,Other flows - West,407,755,15553
15122,2012,17,57,9,FR,Foreign - Other flows,12,16,319
15123,2012,19,96,0,ID,Bonneville County Total Migration-US and Foreign,2633,6118,118484
15124,2012,19,97,0,ID,Bonneville County Total Migration-US,2602,6036,116557
15125,2012,19,97,1,ID,Bonneville County Total Migration-Same State,1122,2669,41767
15126,2012,19,97,3,ID,Bonneville County Total Migration-Different State,1480,3367,74790
15127,2012,19,98,0,ID,Bonneville County Total Migration-Foreign,31,82,1927
15128,2012,19,16,19,ID,Bonneville County Non-migrants,33802,86890,2081386
15129,2012,19,16,51,ID,Jefferson County,286,770,9623
15130,2012,19,16,11,ID,Bingham County,199,486,6991
15131,2012,19,16,1,ID,Ada County,166,327,8368
15132,2012,19,16,5,ID,Bannock County,125,266,4223
15133,2012,19,49,35,UT,Salt Lake County,108,243,4189
15134,2012,19,16,65,ID,Madison County,88,219,2747
15135,2012,19,49,49,UT,Utah County,67,179,1287
15136,2012,19,4,13,AZ,Maricopa County,55,128,3076
15137,2012,19,16,27,ID,Canyon County,48,113,1724
15138,2012,19,16,83,ID,Twin Falls County,42,93,1492
15139,2012,19,32,3,NV,Clark County,39,92,5466
15140,2012,19,49,11,UT,Davis County,35,80,1600
15141,2012,19,49,53,UT,Washington County,31,78,1489
15142,2012,19,53,33,WA,King County,29,59,1909
15143,2012,19,49,5,UT,Cache County,26,66,748
15144,2012,19,6,37,CA,Los Angeles County,21,46,554
15145,2012,19,6,73,CA,San Diego County,21,39,944
15146,2012,19,16,43,ID,Fremont County,21,51,616
15147,2012,19,16,57,ID,Latah County,16,25,488
15148,2012,19,57,5,FR,Foreign - APO/FPO ZIPs,16,37,725
15149,2012,19,16,81,ID,Teton County,15,27,656
15150,2012,19,30,111,MT,Yellowstone County,15,45,857
15151,2012,19,53,61,WA,Snohomish County,15,34,567
15152,2012,19,57,1,FR,Foreign - Overseas,15,45,1202
15153,2012,19,53,5,WA,Benton County,13,28,1075
15154,2012,19,16,37,ID,Custer County,12,27,445
15155,2012,19,16,55,ID,Kootenai County,12,30,807
15156,2012,19,16,67,ID,Minidoka County,12,32,346
15157,2012,19,16,53,ID,Jerome County,11,23,294
15158,2012,19,47,93,TN,Knox County,11,20,814
15159,2012,19,53,53,WA,Pierce County,11,26,1219
15160,2012,19,56,23,WY,Lincoln County,11,26,755
15161,2012,19,56,35,WY,Sublette County,11,30,654
15162,2012,19,8,1,CO,Adams County,10,20,496
15163,2012,19,16,31,ID,Cassia County,10,29,559
15164,2012,19,49,57,UT,Weber County,10,17,262
15165,2012,19,56,39,WY,Teton County,10,17,377
15166,2012,19,58,0,SS,Other flows - Same State,59,151,2388
15167,2012,19,59,0,DS,Other flows - Different State,931,2094,46451
15168,2012,19,59,1,DS,Other flows - Northeast,60,120,3337
15169,2012,19,59,3,DS,Other flows - Midwest,150,338,7547
15170,2012,19,59,5,DS,Other flows - South,260,620,14752
15171,2012,19,59,7,DS,Other flows - West,461,1016,20816
15172,2012,19,57,9,FR,Foreign - Other flows,0,0,0
15173,2012,21,96,0,ID,Boundary County Total Migration-US and Foreign,274,587,8922
15174,2012,21,97,0,ID,Boundary County Total Migration-US,274,587,8922
15175,2012,21,97,1,ID,Boundary County Total Migration-Same State,121,249,4037
15176,2012,21,97,3,ID,Boundary County Total Migration-Different State,153,338,4884
15177,2012,21,98,0,ID,Boundary County Total Migration-Foreign,0,0,0
15178,2012,21,16,21,ID,Boundary County Non-migrants,3546,8337,144937
15179,2012,21,16,17,ID,Bonner County,48,102,1641
15180,2012,21,16,55,ID,Kootenai County,44,91,1523
15181,2012,21,53,63,WA,Spokane County,13,27,536
15182,2012,21,38,105,ND,Williams County,12,27,416
15183,2012,21,16,1,ID,Ada County,11,20,526
15184,2012,21,58,0,SS,Other flows - Same State,18,36,347
15185,2012,21,59,0,DS,Other flows - Different State,128,284,3932
15186,2012,21,59,1,DS,Other flows - Northeast,0,0,0
15187,2012,21,59,3,DS,Other flows - Midwest,21,59,645
15188,2012,21,59,5,DS,Other flows - South,16,37,565
15189,2012,21,59,7,DS,Other flows - West,91,188,2722
15190,2012,21,57,9,FR,Foreign - Other flows,0,0,0
15191,2012,23,96,0,ID,Butte County Total Migration-US and Foreign,117,266,5012
15192,2012,23,97,0,ID,Butte County Total Migration-US,117,266,5012
15193,2012,23,97,1,ID,Butte County Total Migration-Same State,76,173,3408
15194,2012,23,97,3,ID,Butte County Total Migration-Different State,41,93,1605
15195,2012,23,98,0,ID,Butte County Total Migration-Foreign,0,0,0
15196,2012,23,16,23,ID,Butte County Non-migrants,810,2057,37741
15197,2012,23,16,37,ID,Custer County,31,72,1301
15198,2012,23,16,19,ID,Bonneville County,15,36,975
15199,2012,23,58,0,SS,Other flows - Same State,30,65,1131
15200,2012,23,59,0,DS,Other flows - Different State,41,93,1605
15201,2012,23,59,3,DS,Other flows - Midwest,0,0,0
15202,2012,23,59,5,DS,Other flows - South,12,17,542
15203,2012,23,59,7,DS,Other flows - West,29,76,1062
15204,2012,23,57,9,FR,Foreign - Other flows,0,0,0
15205,2012,25,96,0,ID,Camas County Total Migration-US and Foreign,31,68,915
15206,2012,25,97,0,ID,Camas County Total Migration-US,31,68,915
15207,2012,25,97,1,ID,Camas County Total Migration-Same State,31,68,915
15208,2012,25,97,3,ID,Camas County Total Migration-Different State,13,26,388
15209,2012,25,98,0,ID,Camas County Total Migration-Foreign,0,0,0
15210,2012,25,16,25,ID,Camas County Non-migrants,319,713,16247
15211,2012,25,58,0,SS,Other flows - Same State,31,68,915
15212,2012,25,59,0,DS,Other flows - Different State,13,26,388
15213,2012,25,59,3,DS,Other flows - Midwest,0,0,0
15214,2012,25,59,5,DS,Other flows - South,0,0,0
15215,2012,25,59,7,DS,Other flows - West,0,0,0
15216,2012,25,57,9,FR,Foreign - Other flows,0,0,0
15217,2012,27,96,0,ID,Canyon County Total Migration-US and Foreign,4606,10529,150523
15218,2012,27,97,0,ID,Canyon County Total Migration-US,4576,10448,149225
15219,2012,27,97,1,ID,Canyon County Total Migration-Same State,2562,5754,87552
15220,2012,27,97,3,ID,Canyon County Total Migration-Different State,2014,4694,61673
15221,2012,27,98,0,ID,Canyon County Total Migration-Foreign,30,81,1298
15222,2012,27,16,27,ID,Canyon County Non-migrants,56963,148951,2433630
15223,2012,27,16,1,ID,Ada County,1788,3826,62867
15224,2012,27,16,73,ID,Owyhee County,161,488,5241
15225,2012,27,16,75,ID,Payette County,93,244,2774
15226,2012,27,16,45,ID,Gem County,81,207,2616
15227,2012,27,41,45,OR,Malheur County,74,225,2015
15228,2012,27,4,13,AZ,Maricopa County,68,165,2277
15229,2012,27,16,83,ID,Twin Falls County,55,120,1672
15230,2012,27,6,37,CA,Los Angeles County,49,122,1064
15231,2012,27,49,35,UT,Salt Lake County,42,99,1646
15232,2012,27,32,3,NV,Clark County,41,89,1664
15233,2012,27,53,33,WA,King County,39,77,1257
15234,2012,27,16,19,ID,Bonneville County,38,85,1209
15235,2012,27,16,5,ID,Bannock County,37,75,1112
15236,2012,27,16,85,ID,Valley County,32,69,1321
15237,2012,27,16,39,ID,Elmore County,31,70,885
15238,2012,27,6,65,CA,Riverside County,29,65,734
15239,2012,27,16,55,ID,Kootenai County,29,62,751
15240,2012,27,6,73,CA,San Diego County,28,62,793
15241,2012,27,16,87,ID,Washington County,28,73,1018
15242,2012,27,6,59,CA,Orange County,27,61,700
15243,2012,27,41,67,OR,Washington County,26,52,844
15244,2012,27,16,57,ID,Latah County,25,40,535
15245,2012,27,49,49,UT,Utah County,25,70,1036
15246,2012,27,53,53,WA,Pierce County,23,54,536
15247,2012,27,53,11,WA,Clark County,22,62,845
15248,2012,27,6,71,CA,San Bernardino County,21,48,555
15249,2012,27,53,63,WA,Spokane County,20,41,607
15250,2012,27,41,17,OR,Deschutes County,19,48,532
15251,2012,27,16,15,ID,Boise County,18,43,504
15252,2012,27,41,51,OR,Multnomah County,18,37,579
15253,2012,27,53,5,WA,Benton County,18,60,226
15254,2012,27,2,20,AK,Anchorage Municipality,17,35,944
15255,2012,27,57,1,FR,Foreign - Overseas,17,47,815
15256,2012,27,41,5,OR,Clackamas County,16,25,505
15257,2012,27,41,39,OR,Lane County,16,38,472
15258,2012,27,16,65,ID,Madison County,15,30,391
15259,2012,27,41,59,OR,Umatilla County,15,36,393
15260,2012,27,15,3,HI,Honolulu County,14,31,369
15261,2012,27,41,47,OR,Marion County,14,30,351
15262,2012,27,49,5,UT,Cache County,14,46,336
15263,2012,27,49,11,UT,Davis County,14,44,898
15264,2012,27,4,21,AZ,Pinal County,13,28,433
15265,2012,27,6,67,CA,Sacramento County,13,29,248
15266,2012,27,32,7,NV,Elko County,13,40,604
15267,2012,27,38,89,ND,Stark County,13,37,750
15268,2012,27,48,29,TX,Bexar County,13,42,537
15269,2012,27,53,61,WA,Snohomish County,13,35,541
15270,2012,27,57,5,FR,Foreign - APO/FPO ZIPs,13,34,483
15271,2012,27,6,19,CA,Fresno County,12,27,57
15272,2012,27,16,3,ID,Adams County,12,28,546
15273,2012,27,16,69,ID,Nez Perce County,12,29,438
15274,2012,27,32,31,NV,Washoe County,12,32,366
15275,2012,27,48,201,TX,Harris County,12,27,345
15276,2012,27,49,57,UT,Weber County,12,27,347
15277,2012,27,53,25,WA,Grant County,12,24,625
15278,2012,27,6,61,CA,Placer County,11,33,402
15279,2012,27,41,1,OR,Baker County,11,26,429
15280,2012,27,48,113,TX,Dallas County,11,16,407
15281,2012,27,53,21,WA,Franklin County,11,32,408
15282,2012,27,4,19,AZ,Pima County,10,17,317
15283,2012,27,6,1,CA,Alameda County,10,22,327
15284,2012,27,6,29,CA,Kern County,10,27,217
15285,2012,27,8,41,CO,El Paso County,10,21,406
15286,2012,27,16,13,ID,Blaine County,10,23,257
15287,2012,27,48,439,TX,Tarrant County,10,27,363
15288,2012,27,58,0,SS,Other flows - Same State,97,242,3413
15289,2012,27,59,0,DS,Other flows - Different State,1073,2403,31480
15290,2012,27,59,1,DS,Other flows - Northeast,64,111,1744
15291,2012,27,59,3,DS,Other flows - Midwest,182,406,3112
15292,2012,27,59,5,DS,Other flows - South,317,710,10219
15293,2012,27,59,7,DS,Other flows - West,510,1176,16404
15294,2012,27,57,9,FR,Foreign - Other flows,0,0,0
15295,2012,29,96,0,ID,Caribou County Total Migration-US and Foreign,152,319,7825
15296,2012,29,97,0,ID,Caribou County Total Migration-US,152,319,7825
15297,2012,29,97,1,ID,Caribou County Total Migration-Same State,78,166,4602
15298,2012,29,97,3,ID,Caribou County Total Migration-Different State,74,153,3223
15299,2012,29,98,0,ID,Caribou County Total Migration-Foreign,0,0,0
15300,2012,29,16,29,ID,Caribou County Non-migrants,2210,5659,127261
15301,2012,29,16,5,ID,Bannock County,35,71,1255
15302,2012,29,16,7,ID,Bear Lake County,12,36,601
15303,2012,29,49,5,UT,Cache County,10,17,309
15304,2012,29,58,0,SS,Other flows - Same State,31,59,2745
15305,2012,29,59,0,DS,Other flows - Different State,64,136,2914
15306,2012,29,59,3,DS,Other flows - Midwest,0,0,0
15307,2012,29,59,5,DS,Other flows - South,12,23,750
15308,2012,29,59,7,DS,Other flows - West,52,113,2164
15309,2012,29,57,9,FR,Foreign - Other flows,0,0,0
15310,2012,31,96,0,ID,Cassia County Total Migration-US and Foreign,635,1560,20842
15311,2012,31,97,0,ID,Cassia County Total Migration-US,635,1560,20842
15312,2012,31,97,1,ID,Cassia County Total Migration-Same State,401,979,12351
15313,2012,31,97,3,ID,Cassia County Total Migration-Different State,234,581,8491
15314,2012,31,98,0,ID,Cassia County Total Migration-Foreign,0,0,0
15315,2012,31,16,31,ID,Cassia County Non-migrants,6856,19419,312026
15316,2012,31,16,67,ID,Minidoka County,202,500,5748
15317,2012,31,16,83,ID,Twin Falls County,71,167,2858
15318,2012,31,16,1,ID,Ada County,31,58,747
15319,2012,31,16,27,ID,Canyon County,19,49,639
15320,2012,31,16,53,ID,Jerome County,17,52,472
15321,2012,31,16,5,ID,Bannock County,13,23,312
15322,2012,31,49,35,UT,Salt Lake County,11,19,317
15323,2012,31,58,0,SS,Other flows - Same State,48,130,1576
15324,2012,31,59,0,DS,Other flows - Different State,223,562,8174
15325,2012,31,59,1,DS,Other flows - Northeast,10,14,182
15326,2012,31,59,3,DS,Other flows - Midwest,27,55,1097
15327,2012,31,59,5,DS,Other flows - South,37,100,1447
15328,2012,31,59,7,DS,Other flows - West,149,393,5447
15329,2012,31,57,9,FR,Foreign - Other flows,0,0,0
15330,2012,33,96,0,ID,Clark County Total Migration-US and Foreign,23,86,725
15331,2012,33,97,0,ID,Clark County Total Migration-US,23,86,725
15332,2012,33,97,1,ID,Clark County Total Migration-Same State,23,86,725
15333,2012,33,97,3,ID,Clark County Total Migration-Different State,0,0,0
15334,2012,33,16,33,ID,Clark County Non-migrants,244,672,9018
15335,2012,33,16,19,ID,Bonneville County,11,46,373
15336,2012,33,58,0,SS,Other flows - Same State,12,40,352
15337,2012,33,59,0,DS,Other flows - Different State,0,0,0
15338,2012,33,59,3,DS,Other flows - Midwest,0,0,0
15339,2012,33,59,5,DS,Other flows - South,0,0,0
15340,2012,33,59,7,DS,Other flows - West,0,0,0
15341,2012,35,96,0,ID,Clearwater County Total Migration-US and Foreign,207,401,7920
15342,2012,35,97,0,ID,Clearwater County Total Migration-US,207,401,7920
15343,2012,35,97,1,ID,Clearwater County Total Migration-Same State,102,212,3598
15344,2012,35,97,3,ID,Clearwater County Total Migration-Different State,105,189,4322
15345,2012,35,98,0,ID,Clearwater County Total Migration-Foreign,0,0,0
15346,2012,35,16,35,ID,Clearwater County Non-migrants,2756,5779,120172
15347,2012,35,16,69,ID,Nez Perce County,50,105,1571
15348,2012,35,16,57,ID,Latah County,12,19,318
15349,2012,35,53,3,WA,Asotin County,12,23,587
15350,2012,35,58,0,SS,Other flows - Same State,40,88,1709
15351,2012,35,59,0,DS,Other flows - Different State,93,166,3735
15352,2012,35,59,1,DS,Other flows - Northeast,0,0,0
15353,2012,35,59,3,DS,Other flows - Midwest,11,24,155
15354,2012,35,59,5,DS,Other flows - South,16,27,597
15355,2012,35,59,7,DS,Other flows - West,66,115,2984
15356,2012,35,57,9,FR,Foreign - Other flows,0,0,0
15357,2012,37,96,0,ID,Custer County Total Migration-US and Foreign,144,295,5435
15358,2012,37,97,0,ID,Custer County Total Migration-US,144,295,5435
15359,2012,37,97,1,ID,Custer County Total Migration-Same State,80,162,2840
15360,2012,37,97,3,ID,Custer County Total Migration-Different State,64,133,2596
15361,2012,37,16,37,ID,Custer County Non-migrants,1536,3261,71804
15362,2012,37,16,1,ID,Ada County,10,19,310
15363,2012,37,58,0,SS,Other flows - Same State,70,143,2530
15364,2012,37,59,0,DS,Other flows - Different State,64,133,2596
15365,2012,37,59,1,DS,Other flows - Northeast,0,0,0
15366,2012,37,59,3,DS,Other flows - Midwest,0,0,0
15367,2012,37,59,5,DS,Other flows - South,13,19,378
15368,2012,37,59,7,DS,Other flows - West,51,114,2218
15369,2012,39,96,0,ID,Elmore County Total Migration-US and Foreign,1330,2986,46433
15370,2012,39,97,0,ID,Elmore County Total Migration-US,1199,2701,41743
15371,2012,39,97,1,ID,Elmore County Total Migration-Same State,397,834,14359
15372,2012,39,97,3,ID,Elmore County Total Migration-Different State,802,1867,27383
15373,2012,39,98,0,ID,Elmore County Total Migration-Foreign,131,285,4690
15374,2012,39,16,39,ID,Elmore County Non-migrants,8034,19167,325659
15375,2012,39,16,1,ID,Ada County,231,450,8729
15376,2012,39,57,5,FR,Foreign - APO/FPO ZIPs,131,285,4690
15377,2012,39,16,27,ID,Canyon County,55,138,1731
15378,2012,39,16,83,ID,Twin Falls County,26,51,755
15379,2012,39,16,73,ID,Owyhee County,20,67,700
15380,2012,39,32,3,NV,Clark County,15,30,464
15381,2012,39,2,20,AK,Anchorage Municipality,13,32,660
15382,2012,39,12,91,FL,Okaloosa County,13,31,340
15383,2012,39,37,191,NC,Wayne County,13,43,497
15384,2012,39,8,41,CO,El Paso County,12,29,607
15385,2012,39,4,13,AZ,Maricopa County,11,24,298
15386,2012,39,6,37,CA,Los Angeles County,11,21,220
15387,2012,39,48,29,TX,Bexar County,11,33,516
15388,2012,39,12,57,FL,Hillsborough County,10,30,412
15389,2012,39,53,53,WA,Pierce County,10,20,440
15390,2012,39,58,0,SS,Other flows - Same State,65,128,2443
15391,2012,39,59,0,DS,Other flows - Different State,683,1574,22929
15392,2012,39,59,1,DS,Other flows - Northeast,36,67,1083
15393,2012,39,59,3,DS,Other flows - Midwest,123,281,4208
15394,2012,39,59,5,DS,Other flows - South,253,598,8749
15395,2012,39,59,7,DS,Other flows - West,271,628,8890
15396,2012,39,57,9,FR,Foreign - Other flows,0,0,0
15397,2012,41,96,0,ID,Franklin County Total Migration-US and Foreign,251,638,10936
15398,2012,41,97,0,ID,Franklin County Total Migration-US,251,638,10936
15399,2012,41,97,1,ID,Franklin County Total Migration-Same State,44,131,1393
15400,2012,41,97,3,ID,Franklin County Total Migration-Different State,207,507,9543
15401,2012,41,16,41,ID,Franklin County Non-migrants,3806,11028,169398
15402,2012,41,49,5,UT,Cache County,95,224,2848
15403,2012,41,49,35,UT,Salt Lake County,14,26,335
15404,2012,41,49,49,UT,Utah County,10,37,217
15405,2012,41,49,57,UT,Weber County,10,21,337
15406,2012,41,58,0,SS,Other flows - Same State,44,131,1393
15407,2012,41,59,0,DS,Other flows - Different State,78,199,5804
15408,2012,41,59,1,DS,Other flows - Northeast,0,0,0
15409,2012,41,59,3,DS,Other flows - Midwest,0,0,0
15410,2012,41,59,5,DS,Other flows - South,11,28,512
15411,2012,41,59,7,DS,Other flows - West,67,171,5292
15412,2012,43,96,0,ID,Fremont County Total Migration-US and Foreign,394,954,12712
15413,2012,43,97,0,ID,Fremont County Total Migration-US,394,954,12712
15414,2012,43,97,1,ID,Fremont County Total Migration-Same State,228,551,6554
15415,2012,43,97,3,ID,Fremont County Total Migration-Different State,166,403,6159
15416,2012,43,98,0,ID,Fremont County Total Migration-Foreign,0,0,0
15417,2012,43,16,43,ID,Fremont County Non-migrants,3964,10490,158501
15418,2012,43,16,65,ID,Madison County,73,198,2595
15419,2012,43,16,19,ID,Bonneville County,55,129,1326
15420,2012,43,16,51,ID,Jefferson County,27,74,1003
15421,2012,43,16,5,ID,Bannock County,14,29,237
15422,2012,43,49,35,UT,Salt Lake County,12,26,321
15423,2012,43,16,81,ID,Teton County,11,19,358
15424,2012,43,16,11,ID,Bingham County,10,28,235
15425,2012,43,49,49,UT,Utah County,10,20,271
15426,2012,43,58,0,SS,Other flows - Same State,38,74,799
