id,year,origin_fips,dest_fips,dest_state,dest_name,out_returns,out_exempt,out_agi
5830,2014,5,23,ME,Maine,44,94,2693
5831,2014,5,10,DE,Delaware,39,90,699
5832,2014,5,33,NH,New Hampshire,32,72,1600
5833,2014,5,44,RI,Rhode Island,30,62,1651
5834,2014,5,50,VT,Vermont,18,27,507
5835,2014,6,96,CA,CA Total Migration-US and Foreign,268472,512732,21211090
5836,2014,6,97,CA,CA Total Migration-US,256157,487994,16826472
5837,2014,6,98,CA,CA Total Migration-Foreign,12315,24738,4384618
5838,2014,6,97,CA,CA Total Migration-Same State,443921,846369,28388559
5839,2014,6,6,CA,CA Non-migrants,13289353,30251074,1049004544
5840,2014,6,48,TX,Texas,33626,71321,2187995
5841,2014,6,32,NV,Nevada,20618,39337,1455453
5842,2014,6,4,AZ,Arizona,19302,37955,1091182
5843,2014,6,53,WA,Washington,18383,35225,1289415
5844,2014,6,41,OR,Oregon,14271,25666,842814
5845,2014,6,12,FL,Florida,12861,23517,1037140
5846,2014,6,36,NY,New York,12785,18277,1126318
5847,2014,6,57,FR,Foreign,12315,24738,4384618
5848,2014,6,8,CO,Colorado,10379,19280,668533
5849,2014,6,51,VA,Virginia,7138,14546,504143
5850,2014,6,17,IL,Illinois,7085,12385,482386
5851,2014,6,37,NC,North Carolina,6625,13657,429191
5852,2014,6,13,GA,Georgia,6584,13149,374988
5853,2014,6,15,HI,Hawaii,5770,10436,414777
5854,2014,6,49,UT,Utah,5441,12033,344516
5855,2014,6,25,MA,Massachusetts,4599,7258,413517
5856,2014,6,16,ID,Idaho,4213,8867,249970
5857,2014,6,42,PA,Pennsylvania,4195,7203,307732
5858,2014,6,47,TN,Tennessee,3941,7813,274381
5859,2014,6,39,OH,Ohio,3911,7203,244283
5860,2014,6,26,MI,Michigan,3833,6917,248238
5861,2014,6,24,MD,Maryland,3595,6706,241471
5862,2014,6,34,NJ,New Jersey,3553,6523,280692
5863,2014,6,29,MO,Missouri,3365,6664,177948
5864,2014,6,27,MN,Minnesota,2982,5519,212694
5865,2014,6,40,OK,Oklahoma,2804,5890,122150
5866,2014,6,35,NM,New Mexico,2751,5085,145654
5867,2014,6,18,IN,Indiana,2415,4694,127460
5868,2014,6,55,WI,Wisconsin,2287,4314,134084
5869,2014,6,45,SC,South Carolina,2239,4503,137930
5870,2014,6,22,LA,Louisiana,2232,3998,-115420
5871,2014,6,20,KS,Kansas,1977,4238,112166
5872,2014,6,30,MT,Montana,1748,3240,95209
5873,2014,6,9,CT,Connecticut,1699,2938,150118
5874,2014,6,5,AR,Arkansas,1635,3385,73193
5875,2014,6,2,AK,Alaska,1591,2853,71077
5876,2014,6,1,AL,Alabama,1567,3255,85024
5877,2014,6,21,KY,Kentucky,1468,2861,88332
5878,2014,6,11,DC,District Of Columbia,1414,1837,94576
5879,2014,6,19,IA,Iowa,1410,2692,66343
5880,2014,6,31,NE,Nebraska,1273,2552,65121
5881,2014,6,56,WY,Wyoming,983,1968,72831
5882,2014,6,28,MS,Mississippi,967,1988,42458
5883,2014,6,38,ND,North Dakota,904,1719,42096
5884,2014,6,46,SD,South Dakota,750,1429,38968
5885,2014,6,33,NH,New Hampshire,712,1171,130968
5886,2014,6,23,ME,Maine,617,1050,43392
5887,2014,6,44,RI,Rhode Island,599,1103,40110
5888,2014,6,10,DE,Delaware,363,650,24323
5889,2014,6,50,VT,Vermont,355,548,19461
5890,2014,6,54,WV,West Virginia,342,576,19068
5891,2014,8,96,CO,CO Total Migration-US and Foreign,78247,150099,4771198
5892,2014,8,97,CO,CO Total Migration-US,76317,146037,4647003
5893,2014,8,98,CO,CO Total Migration-Foreign,1930,4062,124196
5894,2014,8,97,CO,CO Total Migration-Same State,115258,212916,6032597
5895,2014,8,8,CO,CO Non-migrants,1845747,4000931,141163956
5896,2014,8,48,TX,Texas,9262,19432,616786
5897,2014,8,6,CA,California,8761,15681,608719
5898,2014,8,12,FL,Florida,4771,8840,462566
5899,2014,8,4,AZ,Arizona,4617,8816,275263
5900,2014,8,53,WA,Washington,2955,5563,167180
5901,2014,8,35,NM,New Mexico,2092,4077,97837
5902,2014,8,57,FR,Foreign,1930,4062,124196
5903,2014,8,17,IL,Illinois,1865,3175,101447
5904,2014,8,36,NY,New York,1842,2945,97290
5905,2014,8,56,WY,Wyoming,1831,3452,111570
5906,2014,8,51,VA,Virginia,1825,3759,117688
5907,2014,8,37,NC,North Carolina,1793,3638,96668
5908,2014,8,13,GA,Georgia,1789,3762,104181
5909,2014,8,41,OR,Oregon,1774,3046,91243
5910,2014,8,49,UT,Utah,1708,3756,97970
5911,2014,8,20,KS,Kansas,1670,3459,79540
5912,2014,8,32,NV,Nevada,1605,2966,108395
5913,2014,8,31,NE,Nebraska,1530,3050,69656
5914,2014,8,29,MO,Missouri,1520,2918,72120
5915,2014,8,40,OK,Oklahoma,1483,2974,72888
5916,2014,8,26,MI,Michigan,1424,2577,71238
5917,2014,8,27,MN,Minnesota,1351,2375,84004
5918,2014,8,39,OH,Ohio,1298,2485,67682
5919,2014,8,42,PA,Pennsylvania,1186,2198,66344
5920,2014,8,47,TN,Tennessee,1123,2222,64767
5921,2014,8,55,WI,Wisconsin,1057,1916,56332
5922,2014,8,30,MT,Montana,917,1698,48445
5923,2014,8,16,ID,Idaho,909,1916,50887
5924,2014,8,19,IA,Iowa,908,1703,45469
5925,2014,8,25,MA,Massachusetts,877,1448,61390
5926,2014,8,15,HI,Hawaii,870,1670,45308
5927,2014,8,24,MD,Maryland,863,1656,57313
5928,2014,8,18,IN,Indiana,839,1603,45604
5929,2014,8,45,SC,South Carolina,806,1598,42248
5930,2014,8,22,LA,Louisiana,745,1412,37158
5931,2014,8,46,SD,South Dakota,685,1289,35219
5932,2014,8,2,AK,Alaska,626,1238,35814
5933,2014,8,1,AL,Alabama,623,1355,36355
5934,2014,8,38,ND,North Dakota,622,1222,34183
5935,2014,8,34,NJ,New Jersey,581,1078,38371
5936,2014,8,21,KY,Kentucky,574,1187,29163
5937,2014,8,5,AR,Arkansas,555,1159,27444
5938,2014,8,28,MS,Mississippi,399,728,14569
5939,2014,8,9,CT,Connecticut,387,641,20225
5940,2014,8,33,NH,New Hampshire,270,482,15627
5941,2014,8,11,DC,District Of Columbia,256,340,17596
5942,2014,8,23,ME,Maine,255,440,17176
5943,2014,8,50,VT,Vermont,205,319,9096
5944,2014,8,54,WV,West Virginia,174,358,9703
5945,2014,8,44,RI,Rhode Island,130,225,6993
5946,2014,8,10,DE,Delaware,109,190,6273
5947,2014,9,96,CT,CT Total Migration-US and Foreign,46692,81456,4353517
5948,2014,9,97,CT,CT Total Migration-US,45425,78918,4209107
5949,2014,9,98,CT,CT Total Migration-Foreign,1267,2538,144410
5950,2014,9,97,CT,CT Total Migration-Same State,27398,44934,1504894
5951,2014,9,9,CT,CT Non-migrants,1367357,2841561,139913856
5952,2014,9,36,NY,New York,8099,12697,867192
5953,2014,9,12,FL,Florida,7152,12949,658900
5954,2014,9,25,MA,Massachusetts,4866,7529,364054
5955,2014,9,6,CA,California,2720,4422,261668
5956,2014,9,48,TX,Texas,2132,4219,309565
5957,2014,9,37,NC,North Carolina,2048,4143,161948
5958,2014,9,34,NJ,New Jersey,1668,2985,204465
5959,2014,9,42,PA,Pennsylvania,1345,2421,97824
5960,2014,9,51,VA,Virginia,1315,2378,90523
5961,2014,9,57,FR,Foreign,1267,2538,144410
5962,2014,9,45,SC,South Carolina,1254,2431,134271
5963,2014,9,13,GA,Georgia,1234,2453,125286
5964,2014,9,44,RI,Rhode Island,1199,1936,78236
5965,2014,9,24,MD,Maryland,887,1514,61608
5966,2014,9,33,NH,New Hampshire,711,1252,92222
5967,2014,9,23,ME,Maine,667,1114,43443
5968,2014,9,8,CO,Colorado,665,1058,55457
5969,2014,9,17,IL,Illinois,663,1186,73162
5970,2014,9,4,AZ,Arizona,597,1034,45775
5971,2014,9,39,OH,Ohio,582,1098,47406
5972,2014,9,53,WA,Washington,544,990,56028
5973,2014,9,50,VT,Vermont,461,728,32931
5974,2014,9,47,TN,Tennessee,435,849,34937
5975,2014,9,26,MI,Michigan,367,688,30156
5976,2014,9,11,DC,District Of Columbia,323,381,23655
5977,2014,9,15,HI,Hawaii,273,489,14332
5978,2014,9,18,IN,Indiana,243,482,17546
5979,2014,9,29,MO,Missouri,236,445,19133
5980,2014,9,27,MN,Minnesota,229,443,21387
5981,2014,9,41,OR,Oregon,217,353,13288
5982,2014,9,32,NV,Nevada,210,343,15434
5983,2014,9,55,WI,Wisconsin,209,391,16448
5984,2014,9,22,LA,Louisiana,200,353,10691
5985,2014,9,1,AL,Alabama,182,358,10925
5986,2014,9,21,KY,Kentucky,163,314,7991
5987,2014,9,10,DE,Delaware,163,303,12803
5988,2014,9,49,UT,Utah,123,254,19240
5989,2014,9,40,OK,Oklahoma,123,252,7726
5990,2014,9,35,NM,New Mexico,118,210,10769
5991,2014,9,20,KS,Kansas,116,245,10004
5992,2014,9,5,AR,Arkansas,91,184,9186
5993,2014,9,19,IA,Iowa,91,160,6265
5994,2014,9,2,AK,Alaska,82,128,3562
5995,2014,9,28,MS,Mississippi,72,137,3779
5996,2014,9,54,WV,West Virginia,66,110,3401
5997,2014,9,30,MT,Montana,57,80,4699
5998,2014,9,16,ID,Idaho,56,121,3629
5999,2014,9,56,WY,Wyoming,50,81,8807
6000,2014,9,31,NE,Nebraska,50,102,2760
6001,2014,9,46,SD,South Dakota,39,79,2323
6002,2014,9,38,ND,North Dakota,32,46,2264
6003,2014,10,96,DE,DE Total Migration-US and Foreign,14595,27294,913744
6004,2014,10,97,DE,DE Total Migration-US,14287,26678,894131
6005,2014,10,98,DE,DE Total Migration-Foreign,308,616,19613
6006,2014,10,97,DE,DE Total Migration-Same State,3529,6645,161147
6007,2014,10,10,DE,DE Non-migrants,340178,714061,23001810
6008,2014,10,42,PA,Pennsylvania,3154,5776,198261
6009,2014,10,24,MD,Maryland,2502,4647,117718
6010,2014,10,12,FL,Florida,1271,2313,84772
6011,2014,10,34,NJ,New Jersey,1000,1749,52773
6012,2014,10,36,NY,New York,698,1135,38214
6013,2014,10,48,TX,Texas,690,1463,37304
6014,2014,10,51,VA,Virginia,689,1271,38796
6015,2014,10,37,NC,North Carolina,520,1018,30687
6016,2014,10,6,CA,California,512,970,33376
6017,2014,10,13,GA,Georgia,385,861,17228
6018,2014,10,57,FR,Foreign,308,616,19613
6019,2014,10,45,SC,South Carolina,233,449,15506
6020,2014,10,39,OH,Ohio,186,345,9167
6021,2014,10,25,MA,Massachusetts,169,274,18851
6022,2014,10,17,IL,Illinois,163,311,11434
6023,2014,10,47,TN,Tennessee,155,372,6643
6024,2014,10,53,WA,Washington,148,265,7966
6025,2014,10,4,AZ,Arizona,141,267,7667
6026,2014,10,9,CT,Connecticut,130,235,9590
6027,2014,10,8,CO,Colorado,130,205,7634
6028,2014,10,11,DC,District Of Columbia,106,131,7018
6029,2014,10,26,MI,Michigan,105,220,68016
6030,2014,10,29,MO,Missouri,81,156,3575
6031,2014,10,18,IN,Indiana,81,135,4005
6032,2014,10,21,KY,Kentucky,78,205,3884
6033,2014,10,55,WI,Wisconsin,71,188,5177
6034,2014,10,32,NV,Nevada,69,118,4051
6035,2014,10,54,WV,West Virginia,59,112,2729
6036,2014,10,15,HI,Hawaii,59,110,2502
6037,2014,10,41,OR,Oregon,58,93,2763
6038,2014,10,1,AL,Alabama,58,102,2771
6039,2014,10,22,LA,Louisiana,50,86,3374
6040,2014,10,40,OK,Oklahoma,46,88,2377
6041,2014,10,27,MN,Minnesota,42,96,5066
6042,2014,10,19,IA,Iowa,41,94,2238
6043,2014,10,35,NM,New Mexico,40,77,1780
6044,2014,10,23,ME,Maine,40,75,12150
6045,2014,10,33,NH,New Hampshire,38,81,2556
6046,2014,10,49,UT,Utah,38,83,2261
6047,2014,10,20,KS,Kansas,30,53,1410
6048,2014,10,5,AR,Arkansas,29,59,1378
6049,2014,10,28,MS,Mississippi,28,73,1591
6050,2014,10,31,NE,Nebraska,26,50,1095
6051,2014,10,2,AK,Alaska,25,69,1138
6052,2014,10,44,RI,Rhode Island,23,40,1176
6053,2014,10,50,VT,Vermont,18,24,683
6054,2014,10,56,WY,Wyoming,16,33,618
6055,2014,10,30,MT,Montana,15,32,631
6056,2014,10,16,ID,Idaho,15,29,620
6057,2014,10,38,ND,North Dakota,14,19,648
6058,2014,10,46,SD,South Dakota,12,21,1264
6059,2014,11,96,DC,DC Total Migration-US and Foreign,28166,42996,2249773
6060,2014,11,97,DC,DC Total Migration-US,27497,41846,2183567
6061,2014,11,98,DC,DC Total Migration-Foreign,669,1150,66207
6062,2014,11,11,DC,DC Non-migrants,243375,410534,23194955
6063,2014,11,24,MD,Maryland,9132,16311,561171
6064,2014,11,51,VA,Virginia,5039,7486,469718
6065,2014,11,6,CA,California,1954,2529,174734
6066,2014,11,36,NY,New York,1951,2303,157071
6067,2014,11,48,TX,Texas,975,1483,73253
6068,2014,11,12,FL,Florida,841,1176,142207
6069,2014,11,37,NC,North Carolina,713,1036,45416
6070,2014,11,42,PA,Pennsylvania,702,935,50408
6071,2014,11,25,MA,Massachusetts,693,853,50694
6072,2014,11,57,FR,Foreign,669,1150,66207
6073,2014,11,17,IL,Illinois,604,746,44711
6074,2014,11,13,GA,Georgia,440,684,29488
6075,2014,11,34,NJ,New Jersey,406,545,32556
6076,2014,11,53,WA,Washington,356,552,33974
6077,2014,11,8,CO,Colorado,337,454,37888
6078,2014,11,39,OH,Ohio,287,413,22416
6079,2014,11,26,MI,Michigan,265,357,18922
6080,2014,11,9,CT,Connecticut,224,277,20443
6081,2014,11,45,SC,South Carolina,182,292,23351
6082,2014,11,41,OR,Oregon,172,229,12638
6083,2014,11,47,TN,Tennessee,169,236,12725
6084,2014,11,27,MN,Minnesota,145,206,9804
6085,2014,11,4,AZ,Arizona,143,213,10423
6086,2014,11,18,IN,Indiana,126,164,9276
6087,2014,11,22,LA,Louisiana,124,172,8622
6088,2014,11,29,MO,Missouri,116,157,8320
6089,2014,11,10,DE,Delaware,105,156,11319
6090,2014,11,55,WI,Wisconsin,104,140,7449
6091,2014,11,21,KY,Kentucky,90,128,9213
6092,2014,11,35,NM,New Mexico,87,144,9916
6093,2014,11,32,NV,Nevada,81,106,5293
6094,2014,11,54,WV,West Virginia,77,116,6220
6095,2014,11,1,AL,Alabama,70,92,4802
6096,2014,11,23,ME,Maine,69,100,7636
6097,2014,11,15,HI,Hawaii,69,99,4697
6098,2014,11,40,OK,Oklahoma,67,105,4663
6099,2014,11,44,RI,Rhode Island,66,97,5927
6100,2014,11,33,NH,New Hampshire,65,88,5180
6101,2014,11,50,VT,Vermont,61,79,5530
6102,2014,11,19,IA,Iowa,59,85,3601
6103,2014,11,49,UT,Utah,49,81,11824
6104,2014,11,20,KS,Kansas,47,62,2868
6105,2014,11,28,MS,Mississippi,44,79,2309
6106,2014,11,5,AR,Arkansas,42,59,1979
6107,2014,11,31,NE,Nebraska,33,55,1822
6108,2014,11,30,MT,Montana,29,43,2915
6109,2014,11,2,AK,Alaska,27,35,2734
6110,2014,11,16,ID,Idaho,22,31,1163
6111,2014,11,46,SD,South Dakota,14,20,1050
6112,2014,11,56,WY,Wyoming,14,20,2595
6113,2014,11,38,ND,North Dakota,10,17,635
6114,2014,12,96,FL,FL Total Migration-US and Foreign,239441,434785,11899134
6115,2014,12,97,FL,FL Total Migration-US,231747,419830,11497299
6116,2014,12,98,FL,FL Total Migration-Foreign,7694,14955,401835
6117,2014,12,97,FL,FL Total Migration-Same State,284041,521873,12821196
6118,2014,12,12,FL,FL Non-migrants,7012089,14290558,443375777
6119,2014,12,48,TX,Texas,30860,57583,1117627
6120,2014,12,13,GA,Georgia,20190,39356,881612
6121,2014,12,36,NY,New York,18075,29527,889684
6122,2014,12,6,CA,California,13472,23381,756166
6123,2014,12,37,NC,North Carolina,12949,24493,645725
6124,2014,12,51,VA,Virginia,9190,17834,514839
6125,2014,12,42,PA,Pennsylvania,7825,13646,409002
6126,2014,12,39,OH,Ohio,7808,13613,390464
6127,2014,12,57,FR,Foreign,7694,14955,401835
6128,2014,12,47,TN,Tennessee,7649,14676,511635
6129,2014,12,34,NJ,New Jersey,7132,12290,421859
6130,2014,12,26,MI,Michigan,6645,11489,318433
6131,2014,12,17,IL,Illinois,6597,11124,436339
6132,2014,12,25,MA,Massachusetts,6387,10578,364280
6133,2014,12,1,AL,Alabama,6090,12339,278312
6134,2014,12,45,SC,South Carolina,5737,11061,294398
6135,2014,12,8,CO,Colorado,5411,9470,282032
6136,2014,12,24,MD,Maryland,4842,8622,289163
6137,2014,12,18,IN,Indiana,4354,7889,201048
6138,2014,12,53,WA,Washington,3956,7066,198305
6139,2014,12,4,AZ,Arizona,3383,5882,169818
6140,2014,12,9,CT,Connecticut,3277,5624,201204
6141,2014,12,21,KY,Kentucky,3202,6011,151217
6142,2014,12,22,LA,Louisiana,3011,5611,133640
6143,2014,12,29,MO,Missouri,2811,5139,143217
6144,2014,12,55,WI,Wisconsin,2483,4319,132202
6145,2014,12,32,NV,Nevada,2443,4161,116268
6146,2014,12,27,MN,Minnesota,1978,3426,138398
6147,2014,12,28,MS,Mississippi,1875,3664,67280
6148,2014,12,40,OK,Oklahoma,1690,3198,70746
6149,2014,12,33,NH,New Hampshire,1524,2581,65208
6150,2014,12,23,ME,Maine,1494,2500,70348
6151,2014,12,41,OR,Oregon,1488,2478,66542
6152,2014,12,15,HI,Hawaii,1404,2662,47729
6153,2014,12,20,KS,Kansas,1351,2563,80516
6154,2014,12,5,AR,Arkansas,1322,2617,65163
6155,2014,12,54,WV,West Virginia,1152,2088,59798
6156,2014,12,44,RI,Rhode Island,1120,1912,59105
6157,2014,12,35,NM,New Mexico,1105,1998,50010
6158,2014,12,19,IA,Iowa,1090,2033,51450
6159,2014,12,11,DC,District Of Columbia,943,1253,55400
6160,2014,12,49,UT,Utah,942,1941,60050
6161,2014,12,2,AK,Alaska,830,1568,34816
6162,2014,12,10,DE,Delaware,783,1416,43901
6163,2014,12,31,NE,Nebraska,781,1453,29744
6164,2014,12,50,VT,Vermont,648,1078,29354
6165,2014,12,38,ND,North Dakota,606,1210,25710
6166,2014,12,16,ID,Idaho,494,977,21761
6167,2014,12,30,MT,Montana,485,890,21532
6168,2014,12,56,WY,Wyoming,446,807,15696
6169,2014,12,46,SD,South Dakota,417,733,18552
6170,2014,13,96,GA,GA Total Migration-US and Foreign,123110,250183,6206337
6171,2014,13,97,GA,GA Total Migration-US,120374,244219,6039615
6172,2014,13,98,GA,GA Total Migration-Foreign,2736,5964,166723
6173,2014,13,97,GA,GA Total Migration-Same State,202213,418020,8676477
6174,2014,13,13,GA,GA Non-migrants,3174161,7298243,201576251
6175,2014,13,12,FL,Florida,20131,40056,1170364
6176,2014,13,48,TX,Texas,16324,34827,635163
6177,2014,13,1,AL,Alabama,7835,16672,327510
6178,2014,13,45,SC,South Carolina,7331,14948,402846
6179,2014,13,37,NC,North Carolina,7206,14538,354487
6180,2014,13,47,TN,Tennessee,7002,14196,339745
6181,2014,13,6,CA,California,6272,11996,405198
6182,2014,13,36,NY,New York,4606,8464,223107
6183,2014,13,51,VA,Virginia,4255,8749,228294
6184,2014,13,57,FR,Foreign,2736,5964,166723
6185,2014,13,39,OH,Ohio,2713,5518,125795
6186,2014,13,17,IL,Illinois,2497,4798,138551
6187,2014,13,24,MD,Maryland,2163,4165,102955
6188,2014,13,8,CO,Colorado,2144,4287,114226
6189,2014,13,42,PA,Pennsylvania,2139,4267,111590
6190,2014,13,53,WA,Washington,1997,4195,104857
6191,2014,13,22,LA,Louisiana,1995,4089,81213
6192,2014,13,26,MI,Michigan,1929,3817,75792
6193,2014,13,34,NJ,New Jersey,1644,3115,87349
6194,2014,13,21,KY,Kentucky,1513,3246,63433
6195,2014,13,4,AZ,Arizona,1448,3050,75548
6196,2014,13,28,MS,Mississippi,1439,3056,55603
6197,2014,13,18,IN,Indiana,1368,2877,54933
6198,2014,13,29,MO,Missouri,1352,2734,64783
6199,2014,13,25,MA,Massachusetts,1230,2191,74717
6200,2014,13,40,OK,Oklahoma,900,2063,36867
6201,2014,13,20,KS,Kansas,854,1977,42878
6202,2014,13,32,NV,Nevada,790,1565,61583
6203,2014,13,27,MN,Minnesota,752,1539,42975
6204,2014,13,55,WI,Wisconsin,727,1461,37084
6205,2014,13,15,HI,Hawaii,726,1703,30794
6206,2014,13,9,CT,Connecticut,714,1397,50470
6207,2014,13,5,AR,Arkansas,691,1459,33379
6208,2014,13,41,OR,Oregon,609,1145,31669
6209,2014,13,11,DC,District Of Columbia,501,697,29484
6210,2014,13,2,AK,Alaska,478,1065,19227
6211,2014,13,19,IA,Iowa,455,1026,16432
6212,2014,13,49,UT,Utah,452,1098,28446
6213,2014,13,35,NM,New Mexico,420,793,20236
6214,2014,13,38,ND,North Dakota,377,740,19071
6215,2014,13,54,WV,West Virginia,335,673,18391
6216,2014,13,31,NE,Nebraska,300,631,11975
6217,2014,13,10,DE,Delaware,263,510,11325
6218,2014,13,33,NH,New Hampshire,235,436,16349
6219,2014,13,23,ME,Maine,231,430,13714
6220,2014,13,16,ID,Idaho,217,458,11827
6221,2014,13,30,MT,Montana,192,380,10015
6222,2014,13,44,RI,Rhode Island,192,371,10203
6223,2014,13,56,WY,Wyoming,190,326,6945
6224,2014,13,46,SD,South Dakota,135,252,6346
6225,2014,13,50,VT,Vermont,105,173,3869
6226,2014,15,96,HI,HI Total Migration-US and Foreign,27228,57999,1362154
6227,2014,15,97,HI,HI Total Migration-US,25941,55181,1295554
6228,2014,15,98,HI,HI Total Migration-Foreign,1287,2818,66600
6229,2014,15,97,HI,HI Total Migration-Same State,3261,5803,139952
6230,2014,15,15,HI,HI Non-migrants,529559,1087217,32920808
6231,2014,15,6,CA,California,5204,9716,257118
6232,2014,15,48,TX,Texas,2255,5311,114094
6233,2014,15,53,WA,Washington,2036,4327,102747
6234,2014,15,12,FL,Florida,1337,2757,74372
6235,2014,15,57,FR,Foreign,1287,2818,66600
6236,2014,15,32,NV,Nevada,1212,2418,56048
6237,2014,15,51,VA,Virginia,1154,2981,70943
6238,2014,15,8,CO,Colorado,916,1930,47342
6239,2014,15,41,OR,Oregon,899,1669,38742
6240,2014,15,13,GA,Georgia,834,2116,40225
6241,2014,15,4,AZ,Arizona,830,1682,40864
6242,2014,15,37,NC,North Carolina,759,1916,37443
6243,2014,15,36,NY,New York,659,1232,28088
6244,2014,15,24,MD,Maryland,521,1237,31118
6245,2014,15,17,IL,Illinois,461,853,23281
6246,2014,15,49,UT,Utah,418,1049,20835
6247,2014,15,47,TN,Tennessee,382,881,17646
6248,2014,15,42,PA,Pennsylvania,374,714,19524
6249,2014,15,39,OH,Ohio,370,813,17511
6250,2014,15,29,MO,Missouri,366,874,18267
6251,2014,15,26,MI,Michigan,344,646,13809
6252,2014,15,2,AK,Alaska,344,766,16574
6253,2014,15,45,SC,South Carolina,326,772,16255
6254,2014,15,1,AL,Alabama,305,825,15852
6255,2014,15,20,KS,Kansas,276,714,12865
6256,2014,15,40,OK,Oklahoma,240,596,11555
6257,2014,15,25,MA,Massachusetts,227,379,17856
6258,2014,15,27,MN,Minnesota,219,392,10038
6259,2014,15,34,NJ,New Jersey,218,388,10809
6260,2014,15,21,KY,Kentucky,218,560,8259
6261,2014,15,18,IN,Indiana,211,476,9016
6262,2014,15,22,LA,Louisiana,202,493,9400
6263,2014,15,35,NM,New Mexico,185,357,9190
6264,2014,15,55,WI,Wisconsin,182,346,8210
6265,2014,15,16,ID,Idaho,182,355,7165
6266,2014,15,9,CT,Connecticut,156,321,8183
6267,2014,15,19,IA,Iowa,130,244,5604
6268,2014,15,5,AR,Arkansas,130,307,4700
6269,2014,15,31,NE,Nebraska,106,246,5332
6270,2014,15,28,MS,Mississippi,106,236,4439
6271,2014,15,30,MT,Montana,99,193,4978
6272,2014,15,44,RI,Rhode Island,84,172,5414
6273,2014,15,23,ME,Maine,82,171,4341
6274,2014,15,11,DC,District Of Columbia,75,129,5316
6275,2014,15,33,NH,New Hampshire,74,130,3651
6276,2014,15,54,WV,West Virginia,50,112,2573
6277,2014,15,38,ND,North Dakota,45,107,1756
6278,2014,15,56,WY,Wyoming,45,108,2221
6279,2014,15,46,SD,South Dakota,37,72,1685
6280,2014,15,50,VT,Vermont,29,48,1015
6281,2014,15,10,DE,Delaware,27,44,1285
6282,2014,16,96,ID,ID Total Migration-US and Foreign,22648,47207,1014590
6283,2014,16,97,ID,ID Total Migration-US,22253,46348,995340
6284,2014,16,98,ID,ID Total Migration-Foreign,395,859,19250
6285,2014,16,97,ID,ID Total Migration-Same State,18731,40976,669129
6286,2014,16,16,ID,ID Non-migrants,529688,1254566,30161059
6287,2014,16,53,WA,Washington,4258,8276,180417
6288,2014,16,6,CA,California,2464,4631,102760
6289,2014,16,49,UT,Utah,2320,5367,91760
6290,2014,16,41,OR,Oregon,2154,4410,89650
6291,2014,16,48,TX,Texas,1151,2651,60287
6292,2014,16,4,AZ,Arizona,1099,2407,56081
6293,2014,16,30,MT,Montana,865,1738,37306
6294,2014,16,32,NV,Nevada,862,1920,40332
6295,2014,16,8,CO,Colorado,836,1686,37967
6296,2014,16,56,WY,Wyoming,549,1265,25286
6297,2014,16,38,ND,North Dakota,498,1083,28788
6298,2014,16,12,FL,Florida,477,988,26149
6299,2014,16,57,FR,Foreign,395,859,19250
6300,2014,16,2,AK,Alaska,305,642,16262
6301,2014,16,37,NC,North Carolina,250,535,15249
6302,2014,16,51,VA,Virginia,244,535,11132
6303,2014,16,17,IL,Illinois,221,425,11000
6304,2014,16,29,MO,Missouri,213,509,8858
6305,2014,16,36,NY,New York,209,376,12124
6306,2014,16,13,GA,Georgia,207,435,9004
6307,2014,16,35,NM,New Mexico,205,428,9764
6308,2014,16,27,MN,Minnesota,204,413,9680
6309,2014,16,40,OK,Oklahoma,185,401,6479
6310,2014,16,15,HI,Hawaii,185,356,7695
6311,2014,16,39,OH,Ohio,173,399,6012
6312,2014,16,26,MI,Michigan,171,323,7088
6313,2014,16,55,WI,Wisconsin,169,322,8145
6314,2014,16,47,TN,Tennessee,158,355,8925
6315,2014,16,42,PA,Pennsylvania,147,283,5238
6316,2014,16,20,KS,Kansas,130,300,4802
6317,2014,16,19,IA,Iowa,123,283,5367
6318,2014,16,45,SC,South Carolina,118,305,6151
6319,2014,16,18,IN,Indiana,109,233,4786
6320,2014,16,31,NE,Nebraska,108,250,3903
6321,2014,16,46,SD,South Dakota,99,191,4300
6322,2014,16,5,AR,Arkansas,86,179,3025
6323,2014,16,21,KY,Kentucky,85,195,4548
6324,2014,16,24,MD,Maryland,81,194,6091
6325,2014,16,25,MA,Massachusetts,80,134,3838
6326,2014,16,22,LA,Louisiana,69,134,2775
6327,2014,16,1,AL,Alabama,68,159,2682
6328,2014,16,28,MS,Mississippi,62,130,2356
6329,2014,16,34,NJ,New Jersey,56,109,2531
6330,2014,16,9,CT,Connecticut,47,88,2213
6331,2014,16,23,ME,Maine,27,54,1330
6332,2014,16,11,DC,District Of Columbia,26,34,1141
6333,2014,16,33,NH,New Hampshire,25,53,1090
6334,2014,16,54,WV,West Virginia,22,51,770
6335,2014,16,50,VT,Vermont,21,48,736
6336,2014,16,10,DE,Delaware,20,40,936
6337,2014,16,44,RI,Rhode Island,12,25,530
6338,2014,17,96,IL,IL Total Migration-US and Foreign,134606,252389,9828056
6339,2014,17,97,IL,IL Total Migration-US,131620,246494,9577496
6340,2014,17,98,IL,IL Total Migration-Foreign,2986,5895,250560
6341,2014,17,97,IL,IL Total Migration-Same State,139058,265156,7441934
6342,2014,17,17,IL,IL Non-migrants,4781478,10554965,360148383
6343,2014,17,48,TX,Texas,12428,25998,798497
