id,year,dest_fips,origin_fips,origin_state,origin_name,in_returns,in_exempt,in_agi
497,2012,12,97,FL,FL Total Migration US,308884,541089,20292740
498,2012,12,98,FL,FL Total Migration Foreign,9440,18951,487099
499,2012,12,12,FL,FL Non-migrants,6986744,14152056,406073818
500,2012,12,36,NY,NEW YORK,33519,56541,2143574
501,2012,12,13,GA,GEORGIA,26495,47184,1187484
502,2012,12,48,TX,TEXAS,19369,32398,954578
503,2012,12,34,NJ,NEW JERSEY,14835,26252,1172987
504,2012,12,6,CA,CALIFORNIA,14514,24087,906197
505,2012,12,42,PA,PENNSYLVANIA,14124,24253,955677
506,2012,12,37,NC,NORTH CAROLINA,13906,26462,649088
507,2012,12,39,OH,OHIO,13203,23025,896031
508,2012,12,51,VA,VIRGINIA,12086,22541,1004381
509,2012,12,17,IL,ILLINOIS,11859,20667,1107490
510,2012,12,26,MI,MICHIGAN,10680,18558,585636
511,2012,12,25,MA,MASSACHUSETTS,9781,16347,839146
512,2012,12,57,FR,Foreign,9440,18951,487099
513,2012,12,47,TN,TENNESSEE,8565,15562,434415
514,2012,12,1,AL,ALABAMA,7550,14398,296043
515,2012,12,24,MD,MARYLAND,7285,12665,600253
516,2012,12,18,IN,INDIANA,6668,12009,369494
517,2012,12,45,SC,SOUTH CAROLINA,6595,11975,290024
518,2012,12,9,CT,CONNECTICUT,6475,11437,1612598
519,2012,12,8,CO,COLORADO,4678,8487,278661
520,2012,12,29,MO,MISSOURI,4589,8182,316355
521,2012,12,21,KY,KENTUCKY,4536,8094,221408
522,2012,12,55,WI,WISCONSIN,4088,7129,345508
523,2012,12,53,WA,WASHINGTON,4087,7367,211914
524,2012,12,4,AZ,ARIZONA,4041,6958,196121
525,2012,12,22,LA,LOUISIANA,3529,6350,157398
526,2012,12,27,MN,MINNESOTA,3379,6116,377848
527,2012,12,32,NV,NEVADA,3368,5336,81629
528,2012,12,28,MS,MISSISSIPPI,2788,5082,124329
529,2012,12,33,NH,NEW HAMPSHIRE,2556,4161,172343
530,2012,12,23,ME,MAINE,2288,3803,136394
531,2012,12,54,WV,WEST VIRGINIA,2175,3510,126470
532,2012,12,44,RI,RHODE ISLAND,2144,3722,239737
533,2012,12,40,OK,OKLAHOMA,2094,3861,98863
534,2012,12,5,AR,ARKANSAS,2009,3583,102245
535,2012,12,20,KS,KANSAS,1954,3638,105955
536,2012,12,35,NM,NEW MEXICO,1659,3064,76012
537,2012,12,19,IA,IOWA,1630,2934,117719
538,2012,12,41,OR,OREGON,1482,2495,76620
539,2012,12,10,DE,DELAWARE,1357,2321,95828
540,2012,12,15,HI,HAWAII,1346,2640,59007
541,2012,12,49,UT,UTAH,1302,2928,64363
542,2012,12,2,AK,ALASKA,1270,2165,54539
543,2012,12,46,SD,SOUTH DAKOTA,1270,1740,108264
544,2012,12,56,WY,WYOMING,1107,1449,56527
545,2012,12,31,NE,NEBRASKA,1084,1887,48069
546,2012,12,50,VT,VERMONT,993,1671,58153
547,2012,12,11,DC,DISTRICT OF COLUMBIA,969,1301,102811
548,2012,12,16,ID,IDAHO,651,1180,35107
549,2012,12,30,MT,MONTANA,514,847,16160
550,2012,12,38,ND,NORTH DAKOTA,438,727,25287
551,2012,13,96,GA,GA Total Migration US and Foreign,147834,279698,6389267
552,2012,13,97,GA,GA Total Migration US,144440,272177,6218009
553,2012,13,98,GA,GA Total Migration Foreign,3394,7521,171257
554,2012,13,13,GA,GA Non-migrants,3297861,7445935,187425957
555,2012,13,12,FL,FLORIDA,29485,50078,1159003
556,2012,13,1,AL,ALABAMA,9920,19470,329213
557,2012,13,48,TX,TEXAS,8457,17018,387247
558,2012,13,37,NC,NORTH CAROLINA,8050,15917,344375
559,2012,13,45,SC,SOUTH CAROLINA,7849,15311,329189
560,2012,13,36,NY,NEW YORK,7598,14333,321641
561,2012,13,47,TN,TENNESSEE,7291,14150,291385
562,2012,13,6,CA,CALIFORNIA,7194,13146,343534
563,2012,13,51,VA,VIRGINIA,5052,10016,257944
564,2012,13,17,IL,ILLINOIS,4182,7920,216408
565,2012,13,39,OH,OHIO,4033,7533,189220
566,2012,13,26,MI,MICHIGAN,3529,6402,130167
567,2012,13,57,FR,Foreign,3394,7521,171257
568,2012,13,42,PA,PENNSYLVANIA,3305,6161,161661
569,2012,13,34,NJ,NEW JERSEY,3213,6097,170435
570,2012,13,24,MD,MARYLAND,2749,5215,138635
571,2012,13,22,LA,LOUISIANA,2526,4984,83544
572,2012,13,28,MS,MISSISSIPPI,2245,4411,74205
573,2012,13,21,KY,KENTUCKY,2014,4355,81675
574,2012,13,18,IN,INDIANA,1961,3947,81486
575,2012,13,53,WA,WASHINGTON,1793,3707,94112
576,2012,13,8,CO,COLORADO,1747,3519,83695
577,2012,13,29,MO,MISSOURI,1721,3381,79975
578,2012,13,4,AZ,ARIZONA,1637,3107,79332
579,2012,13,25,MA,MASSACHUSETTS,1523,2686,86253
580,2012,13,9,CT,CONNECTICUT,1246,2292,76063
581,2012,13,55,WI,WISCONSIN,1148,2189,54303
582,2012,13,20,KS,KANSAS,1038,2380,48011
583,2012,13,27,MN,MINNESOTA,1030,1908,58639
584,2012,13,40,OK,OKLAHOMA,1025,2072,45119
585,2012,13,5,AR,ARKANSAS,977,1988,46682
586,2012,13,32,NV,NEVADA,842,1530,41212
587,2012,13,15,HI,HAWAII,750,1782,28052
588,2012,13,19,IA,IOWA,587,1106,24807
589,2012,13,41,OR,OREGON,551,1023,22252
590,2012,13,54,WV,WEST VIRGINIA,548,987,23380
591,2012,13,35,NM,NEW MEXICO,547,993,22584
592,2012,13,49,UT,UTAH,539,1233,24645
593,2012,13,2,AK,ALASKA,504,1050,19723
594,2012,13,11,DC,DISTRICT OF COLUMBIA,500,669,26985
595,2012,13,10,DE,DELAWARE,484,885,18878
596,2012,13,31,NE,NEBRASKA,412,794,17530
597,2012,13,23,ME,MAINE,389,686,16563
598,2012,13,33,NH,NEW HAMPSHIRE,377,624,17021
599,2012,13,16,ID,IDAHO,325,588,11549
600,2012,13,44,RI,RHODE ISLAND,313,568,13368
601,2012,13,30,MT,MONTANA,291,472,10131
602,2012,13,56,WY,WYOMING,259,374,10200
603,2012,13,46,SD,SOUTH DAKOTA,258,414,9444
604,2012,13,50,VT,VERMONT,228,382,8281
605,2012,13,38,ND,NORTH DAKOTA,198,324,8253
606,2012,15,96,HI,HI Total Migration US and Foreign,26992,53540,1311112
607,2012,15,97,HI,HI Total Migration US,25213,49453,1215256
608,2012,15,98,HI,HI Total Migration Foreign,1779,4087,95856
609,2012,15,15,HI,HI Non-migrants,519186,1075878,30284132
610,2012,15,6,CA,CALIFORNIA,5567,10139,323572
611,2012,15,53,WA,WASHINGTON,1950,3933,87393
612,2012,15,57,FR,Foreign,1779,4087,95856
613,2012,15,48,TX,TEXAS,1685,3636,70190
614,2012,15,12,FL,FLORIDA,1467,2746,61379
615,2012,15,51,VA,VIRGINIA,1005,2310,58230
616,2012,15,32,NV,NEVADA,819,1536,35269
617,2012,15,8,CO,COLORADO,817,1626,37283
618,2012,15,4,AZ,ARIZONA,809,1526,35430
619,2012,15,36,NY,NEW YORK,803,1429,56120
620,2012,15,41,OR,OREGON,785,1396,30296
621,2012,15,13,GA,GEORGIA,737,1657,31305
622,2012,15,37,NC,NORTH CAROLINA,716,1676,26704
623,2012,15,17,IL,ILLINOIS,488,869,24098
624,2012,15,24,MD,MARYLAND,460,971,32849
625,2012,15,42,PA,PENNSYLVANIA,427,665,16042
626,2012,15,2,AK,ALASKA,391,790,16974
627,2012,15,45,SC,SOUTH CAROLINA,390,859,16028
628,2012,15,29,MO,MISSOURI,379,808,14796
629,2012,15,39,OH,OHIO,344,630,12791
630,2012,15,47,TN,TENNESSEE,339,756,12649
631,2012,15,49,UT,UTAH,324,776,13587
632,2012,15,26,MI,MICHIGAN,323,559,12086
633,2012,15,34,NJ,NEW JERSEY,311,559,17521
634,2012,15,25,MA,MASSACHUSETTS,290,440,14983
635,2012,15,20,KS,KANSAS,249,633,11813
636,2012,15,40,OK,OKLAHOMA,239,603,11053
637,2012,15,27,MN,MINNESOTA,230,401,9703
638,2012,15,9,CT,CONNECTICUT,229,371,12380
639,2012,15,55,WI,WISCONSIN,226,361,7751
640,2012,15,18,IN,INDIANA,218,409,6962
641,2012,15,16,ID,IDAHO,215,443,8187
642,2012,15,21,KY,KENTUCKY,215,512,8715
643,2012,15,1,AL,ALABAMA,212,485,10166
644,2012,15,22,LA,LOUISIANA,204,460,7575
645,2012,15,35,NM,NEW MEXICO,202,368,7500
646,2012,15,30,MT,MONTANA,140,227,9095
647,2012,15,28,MS,MISSISSIPPI,111,235,4665
648,2012,15,19,IA,IOWA,108,185,3402
649,2012,15,5,AR,ARKANSAS,99,198,3543
650,2012,15,33,NH,NEW HAMPSHIRE,96,158,5286
651,2012,15,23,ME,MAINE,94,183,3007
652,2012,15,44,RI,RHODE ISLAND,84,180,3954
653,2012,15,31,NE,NEBRASKA,71,147,2943
654,2012,15,11,DC,DISTRICT OF COLUMBIA,65,105,5179
655,2012,15,10,DE,DELAWARE,62,114,6084
656,2012,15,54,WV,WEST VIRGINIA,54,100,2569
657,2012,15,50,VT,VERMONT,47,68,1663
658,2012,15,56,WY,WYOMING,47,77,1898
659,2012,15,46,SD,SOUTH DAKOTA,39,66,1340
660,2012,15,38,ND,NORTH DAKOTA,31,72,1247
661,2012,16,96,ID,ID Total Migration US and Foreign,24256,50955,1088334
662,2012,16,97,ID,ID Total Migration US,23811,50051,1068464
663,2012,16,98,ID,ID Total Migration Foreign,445,904,19870
664,2012,16,16,ID,ID Non-migrants,517231,1236568,27123376
665,2012,16,53,WA,WASHINGTON,4275,8587,183336
666,2012,16,6,CA,CALIFORNIA,3790,7770,189646
667,2012,16,41,OR,OREGON,2153,4542,84832
668,2012,16,49,UT,UTAH,2020,4927,76172
669,2012,16,4,AZ,ARIZONA,1102,2435,49929
670,2012,16,32,NV,NEVADA,990,2113,46106
671,2012,16,48,TX,TEXAS,917,2050,47188
672,2012,16,30,MT,MONTANA,913,1831,34280
673,2012,16,8,CO,COLORADO,739,1582,36741
674,2012,16,12,FL,FLORIDA,631,1079,24694
675,2012,16,56,WY,WYOMING,534,1097,21709
676,2012,16,2,AK,ALASKA,494,1057,25658
677,2012,16,57,FR,Foreign,445,904,19870
678,2012,16,51,VA,VIRGINIA,284,633,19867
679,2012,16,13,GA,GEORGIA,264,483,9388
680,2012,16,17,IL,ILLINOIS,255,492,15061
681,2012,16,37,NC,NORTH CAROLINA,253,573,11858
682,2012,16,35,NM,NEW MEXICO,229,502,10799
683,2012,16,29,MO,MISSOURI,224,513,8523
684,2012,16,39,OH,OHIO,213,459,13179
685,2012,16,27,MN,MINNESOTA,213,428,10903
686,2012,16,36,NY,NEW YORK,205,377,9533
687,2012,16,42,PA,PENNSYLVANIA,201,389,9576
688,2012,16,47,TN,TENNESSEE,200,417,8057
689,2012,16,15,HI,HAWAII,200,400,10128
690,2012,16,40,OK,OKLAHOMA,188,407,8193
691,2012,16,26,MI,MICHIGAN,180,363,7500
692,2012,16,55,WI,WISCONSIN,174,375,8208
693,2012,16,20,KS,KANSAS,165,371,6973
694,2012,16,38,ND,NORTH DAKOTA,159,364,8218
695,2012,16,18,IN,INDIANA,143,310,5807
696,2012,16,21,KY,KENTUCKY,130,284,5464
697,2012,16,31,NE,NEBRASKA,119,274,5754
698,2012,16,19,IA,IOWA,119,270,5060
699,2012,16,46,SD,SOUTH DAKOTA,111,230,4724
700,2012,16,25,MA,MASSACHUSETTS,104,171,4879
701,2012,16,5,AR,ARKANSAS,103,225,3574
702,2012,16,22,LA,LOUISIANA,99,240,5149
703,2012,16,45,SC,SOUTH CAROLINA,98,232,4694
704,2012,16,34,NJ,NEW JERSEY,97,195,6189
705,2012,16,1,AL,ALABAMA,90,188,3706
706,2012,16,24,MD,MARYLAND,89,167,6040
707,2012,16,28,MS,MISSISSIPPI,62,128,4202
708,2012,16,33,NH,NEW HAMPSHIRE,47,83,-7769
709,2012,16,54,WV,WEST VIRGINIA,46,79,1485
710,2012,16,9,CT,CONNECTICUT,44,86,3397
711,2012,16,23,ME,MAINE,43,88,2730
712,2012,16,50,VT,VERMONT,33,51,1552
713,2012,16,11,DC,DISTRICT OF COLUMBIA,31,53,3731
714,2012,16,44,RI,RHODE ISLAND,20,37,776
715,2012,16,10,DE,DELAWARE,18,44,1066
716,2012,17,96,IL,IL Total Migration US and Foreign,105892,189745,5713683
717,2012,17,97,IL,IL Total Migration US,103645,185368,5540017
718,2012,17,98,IL,IL Total Migration Foreign,2247,4377,173666
719,2012,17,17,IL,IL Non-migrants,4783295,10682155,338836806
720,2012,17,18,IN,INDIANA,8869,17242,348818
721,2012,17,12,FL,FLORIDA,8141,13309,390866
722,2012,17,6,CA,CALIFORNIA,7870,13675,448842
723,2012,17,55,WI,WISCONSIN,6940,12593,341313
724,2012,17,29,MO,MISSOURI,6434,11474,265788
725,2012,17,48,TX,TEXAS,6338,12089,357942
726,2012,17,26,MI,MICHIGAN,5246,8536,254756
727,2012,17,36,NY,NEW YORK,4516,6965,355452
728,2012,17,19,IA,IOWA,3928,7063,147579
729,2012,17,39,OH,OHIO,3688,6112,229645
730,2012,17,13,GA,GEORGIA,3396,6479,158467
731,2012,17,4,AZ,ARIZONA,2958,5246,139822
732,2012,17,27,MN,MINNESOTA,2470,4434,134309
733,2012,17,51,VA,VIRGINIA,2283,4237,139243
734,2012,17,57,FR,Foreign,2247,4377,173666
735,2012,17,37,NC,NORTH CAROLINA,2235,4354,120963
736,2012,17,47,TN,TENNESSEE,2227,4258,107092
737,2012,17,42,PA,PENNSYLVANIA,2095,3550,136861
738,2012,17,8,CO,COLORADO,2038,3576,96854
739,2012,17,34,NJ,NEW JERSEY,1841,3349,148876
740,2012,17,21,KY,KENTUCKY,1661,3279,96801
741,2012,17,53,WA,WASHINGTON,1631,3061,94307
742,2012,17,25,MA,MASSACHUSETTS,1496,2318,107106
743,2012,17,24,MD,MARYLAND,1239,2143,78395
744,2012,17,32,NV,NEVADA,1238,2146,106919
745,2012,17,20,KS,KANSAS,1062,2028,60124
746,2012,17,5,AR,ARKANSAS,995,1951,41163
747,2012,17,1,AL,ALABAMA,979,2126,38224
748,2012,17,28,MS,MISSISSIPPI,872,1696,25449
749,2012,17,45,SC,SOUTH CAROLINA,824,1526,34684
750,2012,17,9,CT,CONNECTICUT,814,1471,87153
751,2012,17,40,OK,OKLAHOMA,797,1544,35622
752,2012,17,22,LA,LOUISIANA,762,1377,37278
753,2012,17,11,DC,DISTRICT OF COLUMBIA,686,825,54795
754,2012,17,41,OR,OREGON,673,1146,37156
755,2012,17,31,NE,NEBRASKA,655,1189,30295
756,2012,17,49,UT,UTAH,477,1056,29461
757,2012,17,35,NM,NEW MEXICO,473,847,23296
758,2012,17,15,HI,HAWAII,463,891,19802
759,2012,17,2,AK,ALASKA,256,468,10188
760,2012,17,16,ID,IDAHO,252,522,10420
761,2012,17,46,SD,SOUTH DAKOTA,242,454,9498
762,2012,17,54,WV,WEST VIRGINIA,240,410,11336
763,2012,17,10,DE,DELAWARE,201,406,17379
764,2012,17,30,MT,MONTANA,193,333,6809
765,2012,17,33,NH,NEW HAMPSHIRE,191,321,11519
766,2012,17,38,ND,NORTH DAKOTA,167,290,8108
767,2012,17,44,RI,RHODE ISLAND,159,277,11474
768,2012,17,56,WY,WYOMING,159,289,17603
769,2012,17,23,ME,MAINE,158,253,6093
770,2012,17,50,VT,VERMONT,117,184,58071
771,2012,18,96,IN,IN Total Migration US and Foreign,59135,116379,2690483
772,2012,18,97,IN,IN Total Migration US,58375,114876,2650985
773,2012,18,98,IN,IN Total Migration Foreign,760,1503,39498
774,2012,18,18,IN,IN Non-migrants,2337677,5269060,132778726
775,2012,18,17,IL,ILLINOIS,10609,21350,504254
776,2012,18,21,KY,KENTUCKY,5183,10290,186866
777,2012,18,12,FL,FLORIDA,5178,9163,209090
778,2012,18,39,OH,OHIO,4703,8880,214187
779,2012,18,26,MI,MICHIGAN,4335,8416,183267
780,2012,18,48,TX,TEXAS,2720,5689,140143
781,2012,18,6,CA,CALIFORNIA,2657,5216,139191
782,2012,18,47,TN,TENNESSEE,1740,3569,69590
783,2012,18,13,GA,GEORGIA,1698,3371,71867
784,2012,18,36,NY,NEW YORK,1437,2680,71246
785,2012,18,37,NC,NORTH CAROLINA,1417,2990,63797
786,2012,18,29,MO,MISSOURI,1331,2653,59928
787,2012,18,51,VA,VIRGINIA,1177,2438,64989
788,2012,18,4,AZ,ARIZONA,1088,2068,46919
789,2012,18,55,WI,WISCONSIN,1033,2205,54363
790,2012,18,42,PA,PENNSYLVANIA,1028,2059,54936
791,2012,18,8,CO,COLORADO,810,1538,39141
792,2012,18,57,FR,Foreign,760,1503,39498
793,2012,18,1,AL,ALABAMA,707,1545,23747
794,2012,18,45,SC,SOUTH CAROLINA,675,1325,29775
795,2012,18,53,WA,WASHINGTON,646,1338,27764
796,2012,18,27,MN,MINNESOTA,638,1220,30594
797,2012,18,24,MD,MARYLAND,568,1081,31712
798,2012,18,34,NJ,NEW JERSEY,567,1126,46001
799,2012,18,19,IA,IOWA,529,1098,21098
800,2012,18,32,NV,NEVADA,463,869,19067
801,2012,18,40,OK,OKLAHOMA,442,902,17245
802,2012,18,22,LA,LOUISIANA,434,830,17609
803,2012,18,20,KS,KANSAS,431,958,22168
804,2012,18,5,AR,ARKANSAS,427,889,15332
805,2012,18,25,MA,MASSACHUSETTS,365,657,21890
806,2012,18,28,MS,MISSISSIPPI,362,740,13224
807,2012,18,41,OR,OREGON,291,554,13191
808,2012,18,49,UT,UTAH,263,609,11970
809,2012,18,9,CT,CONNECTICUT,263,493,17809
810,2012,18,35,NM,NEW MEXICO,255,439,9626
811,2012,18,15,HI,HAWAII,235,486,11179
812,2012,18,54,WV,WEST VIRGINIA,228,442,9804
813,2012,18,31,NE,NEBRASKA,200,431,9480
814,2012,18,2,AK,ALASKA,171,339,7654
815,2012,18,16,ID,IDAHO,131,272,5230
816,2012,18,11,DC,DISTRICT OF COLUMBIA,125,154,7560
817,2012,18,46,SD,SOUTH DAKOTA,112,219,4541
818,2012,18,56,WY,WYOMING,111,199,5358
819,2012,18,30,MT,MONTANA,104,184,3697
820,2012,18,33,NH,NEW HAMPSHIRE,92,161,4067
821,2012,18,38,ND,NORTH DAKOTA,91,153,3822
822,2012,18,23,ME,MAINE,86,171,4071
823,2012,18,10,DE,DELAWARE,75,131,3237
824,2012,18,44,RI,RHODE ISLAND,73,146,4272
825,2012,18,50,VT,VERMONT,71,140,3416
826,2012,19,96,IA,IA Total Migration US and Foreign,30483,59782,1389448
827,2012,19,97,IA,IA Total Migration US,30151,59089,1369902
828,2012,19,98,IA,IA Total Migration Foreign,332,693,19546
829,2012,19,19,IA,IA Non-migrants,1116098,2458641,68465294
830,2012,19,17,IL,ILLINOIS,4815,9259,208335
831,2012,19,31,NE,NEBRASKA,2884,5687,114762
832,2012,19,27,MN,MINNESOTA,2151,4232,95001
833,2012,19,6,CA,CALIFORNIA,1689,3431,67249
834,2012,19,48,TX,TEXAS,1667,3442,76901
835,2012,19,29,MO,MISSOURI,1619,3244,120334
836,2012,19,55,WI,WISCONSIN,1383,2629,63750
837,2012,19,12,FL,FLORIDA,1357,2312,39701
838,2012,19,8,CO,COLORADO,986,1821,44499
839,2012,19,46,SD,SOUTH DAKOTA,928,1738,39378
840,2012,19,4,AZ,ARIZONA,900,1667,40291
841,2012,19,20,KS,KANSAS,729,1504,37532
842,2012,19,13,GA,GEORGIA,566,1170,23691
843,2012,19,26,MI,MICHIGAN,556,1188,27210
844,2012,19,18,IN,INDIANA,527,1106,22601
845,2012,19,53,WA,WASHINGTON,511,1032,28852
846,2012,19,37,NC,NORTH CAROLINA,507,1077,26251
847,2012,19,36,NY,NEW YORK,487,837,22225
848,2012,19,51,VA,VIRGINIA,445,904,26435
849,2012,19,39,OH,OHIO,429,879,25661
850,2012,19,42,PA,PENNSYLVANIA,406,796,23759
851,2012,19,47,TN,TENNESSEE,390,757,16489
852,2012,19,57,FR,Foreign,332,693,19546
853,2012,19,40,OK,OKLAHOMA,315,629,11143
854,2012,19,41,OR,OREGON,256,505,9859
855,2012,19,21,KY,KENTUCKY,255,552,11179
856,2012,19,32,NV,NEVADA,254,478,8320
857,2012,19,5,AR,ARKANSAS,251,521,9347
858,2012,19,49,UT,UTAH,234,555,8498
859,2012,19,1,AL,ALABAMA,212,475,8642
860,2012,19,38,ND,NORTH DAKOTA,201,400,8774
861,2012,19,24,MD,MARYLAND,184,360,11353
862,2012,19,34,NJ,NEW JERSEY,182,342,11016
863,2012,19,25,MA,MASSACHUSETTS,176,312,8136
864,2012,19,45,SC,SOUTH CAROLINA,175,340,6844
865,2012,19,22,LA,LOUISIANA,157,315,5963
866,2012,19,35,NM,NEW MEXICO,150,301,6482
867,2012,19,28,MS,MISSISSIPPI,138,307,3590
868,2012,19,15,HI,HAWAII,135,275,4615
869,2012,19,56,WY,WYOMING,132,229,4879
870,2012,19,16,ID,IDAHO,131,273,4708
871,2012,19,30,MT,MONTANA,122,232,5425
872,2012,19,9,CT,CONNECTICUT,118,221,6396
873,2012,19,2,AK,ALASKA,117,213,6040
874,2012,19,33,NH,NEW HAMPSHIRE,85,133,6611
875,2012,19,54,WV,WEST VIRGINIA,50,88,1915
876,2012,19,23,ME,MAINE,48,90,1723
877,2012,19,10,DE,DELAWARE,47,89,3210
878,2012,19,11,DC,DISTRICT OF COLUMBIA,46,58,2274
879,2012,19,44,RI,RHODE ISLAND,27,48,867
880,2012,19,50,VT,VERMONT,21,36,1186
881,2012,20,96,KS,KS Total Migration US and Foreign,39256,80043,1774290
882,2012,20,97,KS,KS Total Migration US,38176,77490,1729617
883,2012,20,98,KS,KS Total Migration Foreign,1080,2553,44673
884,2012,20,20,KS,KS Non-migrants,1007495,2273639,65378690
885,2012,20,29,MO,MISSOURI,9450,17374,436604
886,2012,20,48,TX,TEXAS,3611,7895,191156
887,2012,20,40,OK,OKLAHOMA,2275,4820,84793
888,2012,20,6,CA,CALIFORNIA,2195,4425,83500
889,2012,20,12,FL,FLORIDA,1794,3336,75659
890,2012,20,8,CO,COLORADO,1726,3532,74309
891,2012,20,31,NE,NEBRASKA,1181,2362,55371
892,2012,20,17,IL,ILLINOIS,1126,2159,60775
893,2012,20,57,FR,Foreign,1080,2553,44673
894,2012,20,13,GA,GEORGIA,988,2272,42703
895,2012,20,4,AZ,ARIZONA,945,1956,38461
896,2012,20,19,IA,IOWA,731,1438,37933
897,2012,20,51,VA,VIRGINIA,708,1663,39222
898,2012,20,37,NC,NORTH CAROLINA,708,1600,31917
899,2012,20,36,NY,NEW YORK,686,1432,34246
900,2012,20,53,WA,WASHINGTON,651,1486,31349
901,2012,20,5,AR,ARKANSAS,603,1258,20194
902,2012,20,47,TN,TENNESSEE,585,1261,23927
903,2012,20,39,OH,OHIO,572,1129,25530
904,2012,20,26,MI,MICHIGAN,536,1016,26694
905,2012,20,27,MN,MINNESOTA,472,937,22249
906,2012,20,18,IN,INDIANA,456,988,22902
907,2012,20,1,AL,ALABAMA,424,1029,17875
908,2012,20,42,PA,PENNSYLVANIA,415,835,18840
909,2012,20,22,LA,LOUISIANA,392,909,19387
910,2012,20,35,NM,NEW MEXICO,379,825,11526
911,2012,20,32,NV,NEVADA,374,733,11078
912,2012,20,21,KY,KENTUCKY,350,819,13730
913,2012,20,55,WI,WISCONSIN,337,683,15037
914,2012,20,45,SC,SOUTH CAROLINA,302,636,13140
915,2012,20,34,NJ,NEW JERSEY,288,569,16496
916,2012,20,24,MD,MARYLAND,282,592,18532
917,2012,20,41,OR,OREGON,279,513,10096
918,2012,20,49,UT,UTAH,266,647,10698
919,2012,20,15,HI,HAWAII,255,651,10839
920,2012,20,28,MS,MISSISSIPPI,224,509,7906
921,2012,20,46,SD,SOUTH DAKOTA,200,373,7609
922,2012,20,2,AK,ALASKA,198,504,9618
923,2012,20,25,MA,MASSACHUSETTS,173,280,7176
924,2012,20,56,WY,WYOMING,171,344,7406
925,2012,20,16,ID,IDAHO,165,381,10544
926,2012,20,30,MT,MONTANA,126,230,3518
927,2012,20,38,ND,NORTH DAKOTA,125,247,6216
928,2012,20,9,CT,CONNECTICUT,102,186,5890
929,2012,20,54,WV,WEST VIRGINIA,87,163,3624
930,2012,20,33,NH,NEW HAMPSHIRE,67,123,4459
931,2012,20,23,ME,MAINE,48,95,1300
932,2012,20,11,DC,DISTRICT OF COLUMBIA,43,70,3584
933,2012,20,10,DE,DELAWARE,38,68,1318
934,2012,20,44,RI,RHODE ISLAND,35,75,1716
935,2012,20,50,VT,VERMONT,32,62,962
936,2012,21,96,KY,KY Total Migration US and Foreign,44725,90105,2012482
937,2012,21,97,KY,KY Total Migration US,43891,88269,1976332
938,2012,21,98,KY,KY Total Migration Foreign,834,1836,36150
939,2012,21,21,KY,KY Non-migrants,1453375,3244052,78580986
940,2012,21,39,OH,OHIO,6405,11885,296738
941,2012,21,18,IN,INDIANA,5134,9949,252954
942,2012,21,47,TN,TENNESSEE,4341,9325,159414
943,2012,21,12,FL,FLORIDA,3824,6874,142542
944,2012,21,48,TX,TEXAS,2134,4631,97365
945,2012,21,17,IL,ILLINOIS,1956,3888,93303
946,2012,21,13,GA,GEORGIA,1781,3811,69163
947,2012,21,6,CA,CALIFORNIA,1539,2950,68411
948,2012,21,26,MI,MICHIGAN,1532,3229,73891
949,2012,21,37,NC,NORTH CAROLINA,1374,2956,58178
950,2012,21,51,VA,VIRGINIA,1192,2525,61733
951,2012,21,36,NY,NEW YORK,1024,1982,53669
952,2012,21,29,MO,MISSOURI,936,1911,45554
953,2012,21,57,FR,Foreign,834,1836,36150
954,2012,21,1,AL,ALABAMA,829,1891,36402
955,2012,21,54,WV,WEST VIRGINIA,808,1639,37908
956,2012,21,42,PA,PENNSYLVANIA,783,1480,40600
957,2012,21,45,SC,SOUTH CAROLINA,753,1638,33186
958,2012,21,53,WA,WASHINGTON,540,1180,25162
959,2012,21,8,CO,COLORADO,524,1138,23280
960,2012,21,4,AZ,ARIZONA,515,1037,22792
961,2012,21,24,MD,MARYLAND,440,921,25898
962,2012,21,22,LA,LOUISIANA,422,912,18007
963,2012,21,55,WI,WISCONSIN,411,893,18742
964,2012,21,28,MS,MISSISSIPPI,361,732,16312
965,2012,21,40,OK,OKLAHOMA,357,783,14233
966,2012,21,34,NJ,NEW JERSEY,352,669,19106
967,2012,21,5,AR,ARKANSAS,347,771,15159
968,2012,21,27,MN,MINNESOTA,321,635,18105
969,2012,21,20,KS,KANSAS,310,712,12095
970,2012,21,19,IA,IOWA,236,485,11795
971,2012,21,25,MA,MASSACHUSETTS,229,381,11912
972,2012,21,32,NV,NEVADA,227,429,10369
973,2012,21,41,OR,OREGON,213,396,9923
974,2012,21,15,HI,HAWAII,192,506,9289
975,2012,21,9,CT,CONNECTICUT,178,323,12813
976,2012,21,49,UT,UTAH,174,438,7823
977,2012,21,35,NM,NEW MEXICO,153,309,8367
978,2012,21,2,AK,ALASKA,144,340,6414
979,2012,21,31,NE,NEBRASKA,117,233,6765
980,2012,21,23,ME,MAINE,95,203,3094
981,2012,21,16,ID,IDAHO,91,197,2708
982,2012,21,11,DC,DISTRICT OF COLUMBIA,88,120,5268
983,2012,21,33,NH,NEW HAMPSHIRE,82,154,2989
984,2012,21,30,MT,MONTANA,78,146,2320
985,2012,21,10,DE,DELAWARE,75,134,3132
986,2012,21,46,SD,SOUTH DAKOTA,63,120,2719
987,2012,21,56,WY,WYOMING,59,116,2342
988,2012,21,44,RI,RHODE ISLAND,57,119,2530
989,2012,21,50,VT,VERMONT,52,89,2090
990,2012,21,38,ND,NORTH DAKOTA,43,84,1765
