state,county,stname,ctyname,year,popestimate,popest_male,popest_fem,under5_tot,under5_male,under5_fem,age16plus_tot,age16plus_male,age16plus_fem,age18plus_tot,age18plus_male,age18plus_fem,age65plus_tot,age65plus_male,age65plus_fem,age85plus_tot,age85plus_male,age85plus_fem,median_age_tot,median_age_male,median_age_fem
16,85,Idaho,Valley County,2014,9793,5116,4677,445,231,214,8206,4281,3925,7998,4175,3823,2137,1178,959,151,64,87,49.099998,48.900002,49.200001
16,85,Idaho,Valley County,2015,10043,5223,4820,483,238,245,8443,4397,4046,8218,4275,3943,2256,1236,1020,168,75,93,49,48.700001,49.299999
16,85,Idaho,Valley County,2016,10422,5406,5016,503,257,246,8723,4525,4198,8510,4406,4104,2419,1301,1118,182,87,95,48.799999,48.5,49
16,85,Idaho,Valley County,2017,10667,5513,5154,523,267,256,8914,4625,4289,8713,4512,4201,2606,1406,1200,188,90,98,48.700001,48.599998,48.799999
16,85,Idaho,Valley County,2018,11021,5708,5313,519,268,251,9242,4809,4433,9024,4690,4334,2775,1497,1278,203,97,106,48.700001,48.700001,48.700001
16,85,Idaho,Valley County,2019,11392,5912,5480,538,279,259,9552,4959,4593,9310,4838,4472,2955,1576,1379,198,94,104,48.700001,48.5,48.900002
16,87,Idaho,Washington County,2010c,10198,5017,5181,575,277,298,8005,3920,4085,7680,3748,3932,2091,981,1110,290,95,195,43.599998,42.599998,44.900002
16,87,Idaho,Washington County,2010b,10198,5017,5181,575,277,298,8005,3920,4085,7680,3748,3932,2091,981,1110,290,95,195,43.599998,42.599998,44.900002
16,87,Idaho,Washington County,2010,10177,5013,5164,575,282,293,7990,3919,4071,7667,3749,3918,2089,986,1103,288,96,192,43.599998,42.700001,44.799999
16,87,Idaho,Washington County,2011,10136,5005,5131,552,282,270,7969,3926,4043,7658,3765,3893,2108,1009,1099,298,102,196,43.900002,43.200001,44.599998
16,87,Idaho,Washington County,2012,10030,4974,5056,519,283,236,7905,3892,4013,7586,3732,3854,2141,1017,1124,296,105,191,44.099998,43,45
16,87,Idaho,Washington County,2013,9916,4944,4972,514,292,222,7897,3905,3992,7575,3748,3827,2177,1049,1128,290,109,181,44.5,43.400002,45.599998
16,87,Idaho,Washington County,2014,9955,4956,4999,551,303,248,7906,3909,3997,7596,3753,3843,2231,1085,1146,287,119,168,44.5,43.599998,45.5
16,87,Idaho,Washington County,2015,9891,4948,4943,567,313,254,7868,3917,3951,7570,3755,3815,2292,1132,1160,285,117,168,45,43.900002,46.099998
16,87,Idaho,Washington County,2016,10032,4992,5040,591,307,284,7956,3942,4014,7664,3793,3871,2366,1152,1214,285,107,178,45,44.099998,45.900002
16,87,Idaho,Washington County,2017,10051,4986,5065,577,280,297,7999,3962,4037,7718,3823,3895,2452,1205,1247,286,109,177,45.599998,44.599998,46.5
16,87,Idaho,Washington County,2018,10115,5032,5083,578,285,293,8091,4027,4064,7793,3872,3921,2548,1271,1277,282,105,177,45.900002,44.900002,46.799999
16,87,Idaho,Washington County,2019,10194,5075,5119,574,281,293,8186,4076,4110,7888,3940,3948,2643,1319,1324,286,111,175,46.299999,45.700001,47
16,1,Idaho,Ada County,2020b,494961,249205,245756,26562,13541,13021,394764,197927,196837,380653,190662,189991,74766,34677,40089,7341,2812,4529,37.900002,37.200001,38.599998
16,1,Idaho,Ada County,2020,498278,250846,247432,26521,13514,13007,398077,199568,198509,383871,192256,191615,75896,35171,40725,7416,2839,4577,38,37.299999,38.700001
16,1,Idaho,Ada County,2021,513025,258368,254657,26506,13506,13000,412079,206718,205361,397489,199230,198259,80212,37163,43049,7550,2909,4641,38.299999,37.599998,39
16,1,Idaho,Ada County,2022,519004,261750,257254,26136,13393,12743,419512,210703,208809,404877,203264,201613,84027,38887,45140,7732,3021,4711,38.700001,38,39.5
16,1,Idaho,Ada County,2023,524673,264517,260156,25984,13366,12618,426717,214233,212484,411855,206649,205206,88036,40710,47326,8045,3190,4855,39.099998,38.299999,39.900002
16,3,Idaho,Adams County,2020b,4382,2305,2077,170,87,83,3720,1945,1775,3625,1900,1725,1311,709,602,89,38,51,54.900002,54.299999,55.400002
16,3,Idaho,Adams County,2020,4428,2328,2100,176,89,87,3758,1964,1794,3662,1917,1745,1336,722,614,91,40,51,54.700001,54.099998,55.299999
16,3,Idaho,Adams County,2021,4623,2430,2193,184,95,89,3937,2063,1874,3830,2006,1824,1416,758,658,106,52,54,54,53,54.900002
16,3,Idaho,Adams County,2022,4791,2506,2285,179,90,89,4076,2127,1949,3964,2069,1895,1498,792,706,115,59,56,53.400002,52.599998,54.200001
16,3,Idaho,Adams County,2023,4903,2566,2337,167,84,83,4182,2179,2003,4062,2116,1946,1557,817,740,115,60,55,53.200001,52.200001,54.099998
16,5,Idaho,Bannock County,2020b,87019,43595,43424,5763,2922,2841,67068,33407,33661,64466,32069,32397,12712,6055,6657,1142,428,714,34.700001,34.099998,35.400002
16,5,Idaho,Bannock County,2020,87276,43723,43553,5743,2919,2824,67344,33543,33801,64720,32197,32523,12828,6102,6726,1140,427,713,34.799999,34.200001,35.400002
16,5,Idaho,Bannock County,2021,88515,44309,44206,5607,2868,2739,68624,34142,34482,65958,32782,33176,13250,6292,6958,1107,417,690,35,34.299999,35.599998
16,5,Idaho,Bannock County,2022,89625,44857,44768,5586,2854,2732,69750,34689,35061,67027,33298,33729,13684,6488,7196,1094,403,691,35.200001,34.599998,35.799999
16,5,Idaho,Bannock County,2023,90400,45232,45168,5442,2776,2666,70696,35184,35512,67958,33781,34177,14099,6702,7397,1130,424,706,35.400002,34.799999,35.900002
16,7,Idaho,Bear Lake County,2020b,6370,3194,3176,418,234,184,4874,2430,2444,4666,2320,2346,1341,638,703,136,59,77,40,39,41.200001
16,7,Idaho,Bear Lake County,2020,6367,3193,3174,424,236,188,4868,2427,2441,4664,2320,2344,1347,643,704,138,60,78,39.900002,39,41.099998
16,7,Idaho,Bear Lake County,2021,6567,3277,3290,454,254,200,5002,2491,2511,4802,2387,2415,1369,656,713,134,52,82,39.700001,38.900002,40.599998
16,7,Idaho,Bear Lake County,2022,6730,3356,3374,441,246,195,5152,2560,2592,4939,2458,2481,1416,672,744,126,42,84,40,39.299999,40.599998
16,7,Idaho,Bear Lake County,2023,6766,3382,3384,410,227,183,5236,2598,2638,5018,2502,2516,1463,698,765,125,38,87,40.299999,39.599998,41.299999
16,9,Idaho,Benewah County,2020b,9531,4895,4636,498,260,238,7691,3922,3769,7446,3792,3654,2186,1116,1070,147,76,71,46.400002,45.700001,47.200001
16,9,Idaho,Benewah County,2020,9576,4929,4647,498,263,235,7733,3953,3780,7485,3818,3667,2209,1130,1079,144,79,65,46.400002,45.799999,47.099998
16,9,Idaho,Benewah County,2021,9895,5100,4795,511,270,241,7980,4085,3895,7730,3945,3785,2316,1171,1145,156,83,73,45.799999,45,46.700001
16,9,Idaho,Benewah County,2022,10291,5306,4985,526,271,255,8286,4254,4032,7998,4094,3904,2409,1211,1198,165,80,85,45.200001,44.5,46.099998
16,9,Idaho,Benewah County,2023,10369,5343,5026,529,280,249,8363,4291,4072,8064,4138,3926,2486,1257,1229,174,81,93,45,44.5,45.700001
16,11,Idaho,Bingham County,2020b,47983,24153,23830,3351,1695,1656,35108,17638,17470,33458,16801,16657,6931,3387,3544,681,278,403,34.400002,34.099998,34.700001
16,11,Idaho,Bingham County,2020,48097,24218,23879,3330,1676,1654,35275,17726,17549,33598,16880,16718,7000,3429,3571,683,279,404,34.5,34.200001,34.799999
16,11,Idaho,Bingham County,2021,48929,24644,24285,3338,1694,1644,36126,18138,17988,34334,17247,17087,7272,3553,3719,691,274,417,34.700001,34.299999,35
16,11,Idaho,Bingham County,2022,49973,25157,24816,3364,1707,1657,37201,18657,18544,35301,17720,17581,7602,3695,3907,693,291,402,34.799999,34.299999,35.200001
16,11,Idaho,Bingham County,2023,50395,25378,25017,3305,1695,1610,37855,19006,18849,35914,18021,17893,7906,3846,4060,712,310,402,35,34.5,35.599998
16,13,Idaho,Blaine County,2020b,24278,12219,12059,1057,511,546,20004,10010,9994,19348,9668,9680,5060,2542,2518,378,166,212,45,44.099998,46
16,13,Idaho,Blaine County,2020,24348,12254,12094,1044,507,537,20107,10064,10043,19450,9717,9733,5111,2576,2535,383,171,212,45.200001,44.200001,46.099998
16,13,Idaho,Blaine County,2021,24782,12500,12282,1005,505,500,20637,10367,10270,19966,10000,9966,5408,2739,2669,424,193,231,45.400002,44.400002,46.5
16,13,Idaho,Blaine County,2022,24901,12545,12356,975,509,466,20869,10475,10394,20200,10104,10096,5661,2863,2798,454,204,250,46.299999,45.299999,47.299999
16,13,Idaho,Blaine County,2023,25041,12568,12473,944,483,461,21158,10602,10556,20458,10242,10216,5886,2960,2926,488,224,264,46.700001,45.799999,47.5
16,15,Idaho,Boise County,2020b,7614,3965,3649,260,124,136,6625,3447,3178,6438,3350,3088,2079,1145,934,136,63,73,53.900002,54.700001,53.200001
16,15,Idaho,Boise County,2020,7664,3994,3670,262,126,136,6674,3477,3197,6493,3383,3110,2118,1167,951,141,65,76,53.900002,54.700001,53.299999
16,15,Idaho,Boise County,2021,8133,4185,3948,316,140,176,7042,3647,3395,6859,3552,3307,2270,1243,1027,143,64,79,53.099998,53.900002,52.299999
16,15,Idaho,Boise County,2022,8360,4271,4089,329,144,185,7211,3734,3477,7050,3650,3400,2381,1296,1085,154,79,75,52.900002,54,51.700001
16,15,Idaho,Boise County,2023,8517,4330,4187,336,147,189,7347,3780,3567,7188,3697,3491,2508,1352,1156,164,83,81,53.099998,54.200001,51.799999
16,17,Idaho,Bonner County,2020b,47103,23724,23379,2241,1117,1124,38985,19596,19389,37858,18995,18863,12030,6084,5946,945,378,567,48.700001,48.400002,49
16,17,Idaho,Bonner County,2020,47403,23889,23514,2239,1117,1122,39271,19749,19522,38141,19143,18998,12217,6177,6040,961,388,573,48.799999,48.5,49.099998
16,17,Idaho,Bonner County,2021,49633,25073,24560,2366,1202,1164,41116,20722,20394,39919,20078,19841,12950,6541,6409,1041,430,611,48.400002,48,48.799999
16,17,Idaho,Bonner County,2022,51407,25960,25447,2393,1230,1163,42523,21456,21067,41309,20805,20504,13472,6797,6675,1092,452,640,48.099998,47.700001,48.400002
16,17,Idaho,Bonner County,2023,52547,26441,26106,2394,1214,1180,43540,21920,21620,42293,21243,21050,14036,7014,7022,1169,491,678,47.900002,47.5,48.400002
16,19,Idaho,Bonneville County,2020b,123964,62198,61766,9889,5109,4780,90070,44913,45157,85888,42825,43063,16575,7684,8891,1662,637,1025,33,32.599998,33.5
16,19,Idaho,Bonneville County,2020,124737,62560,62177,9857,5073,4784,90717,45233,45484,86492,43116,43376,16752,7766,8986,1675,645,1030,33.099998,32.599998,33.5
16,19,Idaho,Bonneville County,2021,128064,64253,63811,9706,4968,4738,93517,46699,46818,89186,44513,44673,17322,8027,9295,1674,649,1025,33.200001,32.700001,33.599998
16,19,Idaho,Bonneville County,2022,129543,64946,64597,9394,4724,4670,95335,47647,47688,90909,45379,45530,17922,8340,9582,1689,671,1018,33.599998,33.200001,34
16,19,Idaho,Bonneville County,2023,131366,65972,65394,9330,4733,4597,97554,48816,48738,92871,46409,46462,18517,8638,9879,1731,709,1022,33.799999,33.299999,34.299999
16,21,Idaho,Boundary County,2020b,12057,6130,5927,756,406,350,9575,4806,4769,9241,4645,4596,2824,1424,1400,282,103,179,44.599998,43.700001,45.599998
16,21,Idaho,Boundary County,2020,12139,6170,5969,757,402,355,9647,4843,4804,9315,4681,4634,2854,1440,1414,286,106,180,44.599998,43.799999,45.599998
16,21,Idaho,Boundary County,2021,12620,6412,6208,751,397,354,10037,5029,5008,9701,4860,4841,2962,1485,1477,288,105,183,44.299999,43.400002,45.200001
16,21,Idaho,Boundary County,2022,13272,6772,6500,795,409,386,10486,5264,5222,10124,5079,5045,3062,1538,1524,268,101,167,43.599998,42.599998,44.599998
16,21,Idaho,Boundary County,2023,13557,6909,6648,789,404,385,10730,5385,5345,10356,5186,5170,3167,1581,1586,278,113,165,43.900002,42.799999,45.099998
16,23,Idaho,Butte County,2020b,2576,1319,1257,135,75,60,2036,1037,999,1960,1003,957,620,319,301,62,22,40,43.700001,44,43.400002
16,23,Idaho,Butte County,2020,2584,1323,1261,141,78,63,2041,1039,1002,1965,1004,961,621,318,303,62,22,40,43.5,43.700001,43.400002
16,23,Idaho,Butte County,2021,2666,1356,1310,136,70,66,2128,1084,1044,2039,1036,1003,664,340,324,69,26,43,44.700001,45.5,44.299999
16,23,Idaho,Butte County,2022,2698,1363,1335,153,77,76,2160,1089,1071,2076,1047,1029,691,355,336,68,26,42,45,45.799999,44.299999
16,23,Idaho,Butte County,2023,2758,1411,1347,163,85,78,2206,1126,1080,2126,1083,1043,722,369,353,73,27,46,44.599998,44.900002,44.200001
16,25,Idaho,Camas County,2020b,1074,555,519,40,26,14,858,447,411,829,438,391,246,135,111,22,9,13,45.900002,47.400002,44
16,25,Idaho,Camas County,2020,1084,561,523,43,27,16,864,448,416,834,439,395,244,134,110,20,8,12,45.700001,47,43.900002
16,25,Idaho,Camas County,2021,1137,598,539,48,28,20,916,481,435,885,470,415,271,150,121,19,6,13,46.700001,47.5,45.400002
16,25,Idaho,Camas County,2022,1169,611,558,50,25,25,947,499,448,912,482,430,288,162,126,21,6,15,46.5,47.700001,45.200001
16,25,Idaho,Camas County,2023,1232,650,582,64,28,36,1000,531,469,960,511,449,316,177,139,24,8,16,46.599998,47.5,45.900002
16,27,Idaho,Canyon County,2020b,231102,115152,115950,16006,8303,7703,174331,86001,88330,166943,82239,84704,32670,15245,17425,2997,1154,1843,34.599998,33.799999,35.299999
16,27,Idaho,Canyon County,2020,233013,116157,116856,16060,8355,7705,176110,86900,89210,168632,83087,85545,33174,15486,17688,3031,1175,1856,34.599998,33.900002,35.400002
16,27,Idaho,Canyon County,2021,243710,121575,122135,16475,8570,7905,185298,91591,93707,177537,87590,89947,34923,16254,18669,3059,1172,1887,34.700001,34,35.400002
16,27,Idaho,Canyon County,2022,250892,125101,125791,16750,8695,8055,191819,94841,96978,183919,90784,93135,36445,16964,19481,3017,1151,1866,35,34.200001,35.700001
16,27,Idaho,Canyon County,2023,257674,128686,128988,17075,8795,8280,198147,98279,99868,189929,94020,95909,37917,17594,20323,3087,1207,1880,35.200001,34.5,35.900002
16,29,Idaho,Caribou County,2020b,7027,3586,3441,479,249,230,5262,2697,2565,5020,2574,2446,1227,574,653,142,54,88,37.700001,37.400002,38.200001
16,29,Idaho,Caribou County,2020,7013,3573,3440,468,240,228,5265,2699,2566,5026,2578,2448,1232,576,656,143,54,89,37.799999,37.599998,38.200001
16,29,Idaho,Caribou County,2021,7109,3604,3505,470,227,243,5349,2738,2611,5115,2615,2500,1283,608,675,144,49,95,37.799999,37.700001,38
16,29,Idaho,Caribou County,2022,7200,3652,3548,478,222,256,5452,2795,2657,5208,2668,2540,1312,622,690,137,40,97,38,38.099998,37.799999
16,29,Idaho,Caribou County,2023,7219,3687,3532,455,223,232,5490,2815,2675,5232,2689,2543,1330,627,703,136,35,101,38.200001,37.799999,38.700001
16,31,Idaho,Cassia County,2020b,24692,12674,12018,1965,998,967,17820,9126,8694,16895,8646,8249,3457,1637,1820,389,141,248,32.5,31.6,33.299999
16,31,Idaho,Cassia County,2020,24760,12715,12045,1970,1006,964,17907,9166,8741,16985,8686,8299,3493,1650,1843,391,143,248,32.5,31.6,33.5
16,31,Idaho,Cassia County,2021,25244,12986,12258,2019,1029,990,18309,9393,8916,17377,8900,8477,3617,1707,1910,394,148,246,32.5,31.700001,33.299999
16,31,Idaho,Cassia County,2022,25644,13207,12437,2025,1048,977,18646,9591,9055,17657,9064,8593,3713,1771,1942,381,145,236,32.700001,32,33.599998
16,31,Idaho,Cassia County,2023,25696,13261,12435,2000,1055,945,18837,9699,9138,17834,9183,8651,3816,1834,1982,382,150,232,32.900002,32.400002,33.700001
16,33,Idaho,Clark County,2020b,789,410,379,50,23,27,634,332,302,614,329,285,160,80,80,21,11,10,39.799999,41.799999,38.599998
16,33,Idaho,Clark County,2020,792,408,384,52,23,29,634,331,303,616,327,289,162,79,83,21,11,10,40.200001,42,39
16,33,Idaho,Clark County,2021,793,414,379,58,30,28,630,332,298,613,325,288,168,87,81,24,13,11,40.299999,41.5,39.299999
16,33,Idaho,Clark County,2022,810,425,385,64,34,30,636,335,301,616,328,288,167,93,74,23,13,10,39.5,40.599998,38.299999
16,33,Idaho,Clark County,2023,801,425,376,64,34,30,625,332,293,612,328,284,176,101,75,27,15,12,40.400002,41.299999,39.200001
16,35,Idaho,Clearwater County,2020b,8728,4846,3882,319,171,148,7599,4225,3374,7430,4138,3292,2466,1306,1160,268,115,153,51.599998,49.700001,54
16,35,Idaho,Clearwater County,2020,8750,4852,3898,324,170,154,7618,4232,3386,7447,4144,3303,2475,1314,1161,272,119,153,51.599998,49.599998,53.900002
16,35,Idaho,Clearwater County,2021,8925,4972,3953,337,179,158,7764,4325,3439,7591,4222,3369,2545,1364,1181,287,131,156,51.599998,49,54.299999
16,35,Idaho,Clearwater County,2022,9035,5013,4022,326,169,157,7839,4362,3477,7653,4247,3406,2619,1402,1217,287,131,156,51.799999,49.5,54.299999
16,35,Idaho,Clearwater County,2023,9214,5099,4115,335,183,152,7993,4430,3563,7803,4319,3484,2666,1415,1251,301,131,170,51.599998,48.900002,54.299999
16,37,Idaho,Custer County,2020b,4279,2240,2039,186,98,88,3649,1916,1733,3552,1868,1684,1306,696,610,130,52,78,53.400002,53.5,53.299999
16,37,Idaho,Custer County,2020,4271,2242,2029,184,98,86,3643,1918,1725,3549,1870,1679,1318,703,615,130,53,77,53.599998,53.700001,53.5
16,37,Idaho,Custer County,2021,4446,2322,2124,171,93,78,3793,1985,1808,3706,1938,1768,1368,731,637,126,51,75,53,53,53
16,37,Idaho,Custer County,2022,4518,2370,2148,163,89,74,3840,2013,1827,3748,1962,1786,1391,738,653,122,44,78,52.299999,52,52.5
16,37,Idaho,Custer County,2023,4523,2372,2151,160,82,78,3868,2034,1834,3769,1979,1790,1439,768,671,121,41,80,52.400002,52,52.799999
16,39,Idaho,Elmore County,2020b,28665,15088,13577,2189,1103,1086,22193,11776,10417,21493,11415,10078,3976,1918,2058,361,134,227,32.5,31.5,33.700001
16,39,Idaho,Elmore County,2020,28669,15111,13558,2145,1084,1061,22258,11825,10433,21553,11464,10089,4016,1947,2069,370,143,227,32.599998,31.6,33.799999
16,39,Idaho,Elmore County,2021,28978,15319,13659,2092,1042,1050,22615,12058,10557,21890,11692,10198,4175,2023,2152,405,164,241,33.099998,32,34.299999
16,39,Idaho,Elmore County,2022,29391,15500,13891,2090,1040,1050,22965,12238,10727,22252,11856,10396,4366,2131,2235,419,174,245,33.400002,32.599998,34.400002
16,39,Idaho,Elmore County,2023,29724,15652,14072,2133,1070,1063,23251,12380,10871,22520,11977,10543,4526,2200,2326,430,185,245,33.5,32.799999,34.299999
16,41,Idaho,Franklin County,2020b,14194,7300,6894,1039,548,491,10298,5259,5039,9721,4950,4771,2007,977,1030,228,96,132,33.900002,32.799999,35
16,41,Idaho,Franklin County,2020,14282,7346,6936,1046,551,495,10380,5302,5078,9799,4990,4809,2032,989,1043,229,97,132,33.900002,32.799999,35.099998
16,41,Idaho,Franklin County,2021,14670,7580,7090,1087,569,518,10750,5514,5236,10142,5182,4960,2136,1051,1085,229,103,126,34,32.700001,35.400002
16,41,Idaho,Franklin County,2022,15170,7846,7324,1152,631,521,11149,5706,5443,10535,5384,5151,2212,1090,1122,227,105,122,33.799999,32.599998,35.200001
16,41,Idaho,Franklin County,2023,15494,7982,7512,1149,641,508,11435,5830,5605,10847,5520,5327,2290,1130,1160,246,122,124,34.099998,33,35.400002
16,43,Idaho,Fremont County,2020b,13387,7051,6336,820,422,398,10555,5600,4955,10115,5370,4745,2333,1194,1139,204,100,104,39.099998,39.200001,39
16,43,Idaho,Fremont County,2020,13419,7053,6366,817,418,399,10593,5605,4988,10147,5372,4775,2353,1202,1151,206,101,105,39.200001,39.299999,39.200001
16,43,Idaho,Fremont County,2021,13591,7136,6455,811,418,393,10801,5708,5093,10355,5476,4879,2423,1230,1193,193,93,100,39.400002,39.599998,39.200001
16,43,Idaho,Fremont County,2022,14017,7425,6592,859,443,416,11132,5937,5195,10679,5690,4989,2512,1282,1230,191,96,95,39.5,39.599998,39.299999
16,43,Idaho,Fremont County,2023,14196,7507,6689,868,443,425,11304,6031,5273,10850,5788,5062,2591,1316,1275,194,99,95,39.299999,39.5,39.099998
16,45,Idaho,Gem County,2020b,19122,9670,9452,1063,557,506,15267,7636,7631,14707,7321,7386,4249,2102,2147,427,186,241,43.599998,42.5,44.5
16,45,Idaho,Gem County,2020,19272,9739,9533,1080,562,518,15376,7688,7688,14825,7379,7446,4300,2119,2181,425,183,242,43.599998,42.5,44.5
16,45,Idaho,Gem County,2021,19802,10021,9781,1056,534,522,15905,7981,7924,15374,7692,7682,4477,2206,2271,440,199,241,43.799999,42.599998,44.799999
16,45,Idaho,Gem County,2022,20454,10390,10064,1064,543,521,16512,8313,8199,15931,8003,7928,4678,2315,2363,435,199,236,43.900002,42.799999,44.900002
16,45,Idaho,Gem County,2023,21071,10751,10320,1086,561,525,17067,8625,8442,16445,8287,8158,4879,2404,2475,462,207,255,43.900002,42.599998,45.200001
16,47,Idaho,Gooding County,2020b,15601,8008,7593,1038,539,499,11815,6086,5729,11333,5836,5497,2778,1382,1396,336,150,186,37.5,37.5,37.400002
16,47,Idaho,Gooding County,2020,15649,8039,7610,1019,531,488,11868,6117,5751,11366,5859,5507,2789,1389,1400,328,145,183,37.400002,37.400002,37.400002
16,47,Idaho,Gooding County,2021,15793,8085,7708,987,509,478,12102,6222,5880,11564,5952,5612,2881,1437,1444,319,147,172,37.799999,38.099998,37.700001
16,47,Idaho,Gooding County,2022,15879,8128,7751,946,490,456,12265,6306,5959,11720,6015,5705,2965,1481,1484,307,141,166,38.200001,38.200001,38.200001
16,47,Idaho,Gooding County,2023,16061,8222,7839,1023,530,493,12432,6397,6035,11928,6121,5807,3027,1527,1500,307,141,166,38.299999,38.299999,38.299999
16,49,Idaho,Idaho County,2020b,16547,8735,7812,791,414,377,13675,7244,6431,13286,7041,6245,4655,2470,2185,446,206,240,49.700001,48.200001,51.200001
16,49,Idaho,Idaho County,2020,16594,8759,7835,783,409,374,13721,7269,6452,13334,7068,6266,4700,2502,2198,451,207,244,49.799999,48.400002,51.200001
16,49,Idaho,Idaho County,2021,17059,8998,8061,811,432,379,14095,7454,6641,13702,7253,6449,4876,2581,2295,463,222,241,49.599998,48.200001,51.200001
16,49,Idaho,Idaho County,2022,17637,9286,8351,864,460,404,14555,7676,6879,14133,7455,6678,5091,2680,2411,483,243,240,49.200001,47.700001,50.900002
16,49,Idaho,Idaho County,2023,17890,9418,8472,888,466,422,14714,7756,6958,14280,7522,6758,5285,2758,2527,495,253,242,49.099998,47.5,50.700001
16,51,Idaho,Jefferson County,2020b,30890,15843,15047,2404,1242,1162,21705,11138,10567,20545,10547,9998,3680,1818,1862,316,134,182,32.200001,32.200001,32.299999
16,51,Idaho,Jefferson County,2020,31080,15944,15136,2412,1241,1171,21889,11242,10647,20712,10646,10066,3732,1847,1885,312,132,180,32.299999,32.299999,32.299999
16,51,Idaho,Jefferson County,2021,32201,16501,15700,2407,1226,1181,22815,11688,11127,21554,11053,10501,3922,1936,1986,324,131,193,32.5,32.5,32.599998
16,51,Idaho,Jefferson County,2022,33336,17133,16203,2409,1279,1130,23817,12210,11607,22481,11535,10946,4121,2027,2094,313,128,185,32.799999,32.599998,33
16,51,Idaho,Jefferson County,2023,34198,17586,16612,2392,1247,1145,24729,12686,12043,23316,11961,11355,4307,2129,2178,341,140,201,33.200001,33,33.299999
16,53,Idaho,Jerome County,2020b,24242,12543,11699,1850,985,865,17696,9220,8476,16874,8795,8079,3202,1563,1639,297,126,171,33.700001,33.799999,33.5
16,53,Idaho,Jerome County,2020,24270,12570,11700,1837,982,855,17753,9258,8495,16927,8833,8094,3226,1579,1647,293,123,170,33.799999,34,33.5
16,53,Idaho,Jerome County,2021,24738,12766,11972,1804,977,827,18216,9474,8742,17364,9025,8339,3331,1620,1711,289,114,175,34,34.200001,33.799999
16,53,Idaho,Jerome County,2022,25244,12998,12246,1841,994,847,18658,9666,8992,17733,9183,8550,3416,1647,1769,281,107,174,34.099998,34.400002,33.599998
16,53,Idaho,Jerome County,2023,25479,13063,12416,1839,955,884,18921,9772,9149,17979,9289,8690,3577,1716,1861,292,107,185,34.400002,34.799999,33.900002
16,55,Idaho,Kootenai County,2020b,171363,85279,86084,9821,5103,4718,136913,67428,69485,132290,65055,67235,32983,15415,17568,2966,1101,1865,40.700001,39.599998,41.799999
16,55,Idaho,Kootenai County,2020,172785,85985,86800,9841,5114,4727,138185,68067,70118,133527,65674,67853,33458,15642,17816,2984,1115,1869,40.700001,39.599998,41.799999
16,55,Idaho,Kootenai County,2021,180058,89660,90398,10012,5257,4755,144177,71085,73092,139420,68618,70802,35149,16404,18745,2970,1112,1858,40.599998,39.599998,41.700001
16,55,Idaho,Kootenai County,2022,183290,91391,91899,9921,5157,4764,147070,72710,74360,142285,70187,72098,36459,16949,19510,2990,1141,1849,40.900002,39.799999,42
16,55,Idaho,Kootenai County,2023,185010,92269,92741,9800,5031,4769,149003,73766,75237,144057,71152,72905,37783,17528,20255,3101,1222,1879,41.200001,40.099998,42.299999
16,57,Idaho,Latah County,2020b,39523,20160,19363,2025,1020,1005,32963,16845,16118,32171,16448,15723,5602,2724,2878,604,223,381,30.4,29.700001,31.299999
16,57,Idaho,Latah County,2020,39638,20223,19415,2032,1024,1008,33056,16898,16158,32266,16502,15764,5648,2747,2901,605,224,381,30.5,29.799999,31.299999
16,57,Idaho,Latah County,2021,40400,20628,19772,2044,1064,980,33563,17141,16422,32754,16733,16021,5881,2869,3012,626,245,381,30.799999,30.1,31.6
16,57,Idaho,Latah County,2022,40924,20856,20068,2109,1127,982,33904,17284,16620,33047,16834,16213,6093,2959,3134,634,264,370,31,30.299999,31.799999
16,57,Idaho,Latah County,2023,41301,21136,20165,2137,1123,1014,34215,17539,16676,33280,17034,16246,6248,3024,3224,621,276,345,31.1,30.1,31.9
16,59,Idaho,Lemhi County,2020b,7979,4067,3912,393,207,186,6670,3371,3299,6495,3272,3223,2435,1250,1185,243,111,132,52.200001,51.599998,52.700001
16,59,Idaho,Lemhi County,2020,7962,4048,3914,378,196,182,6669,3366,3303,6500,3271,3229,2455,1260,1195,242,111,131,52.299999,51.799999,52.799999
16,59,Idaho,Lemhi County,2021,8160,4167,3993,355,188,167,6871,3488,3383,6692,3387,3305,2516,1288,1228,227,105,122,52.099998,51.400002,52.799999
16,59,Idaho,Lemhi County,2022,8284,4245,4039,347,198,149,6985,3552,3433,6791,3444,3347,2605,1327,1278,219,99,120,52.099998,51.200001,52.900002
16,59,Idaho,Lemhi County,2023,8441,4352,4089,360,205,155,7115,3631,3484,6904,3516,3388,2655,1358,1297,213,96,117,51.400002,50.400002,52.5
16,61,Idaho,Lewis County,2020b,3526,1788,1738,164,88,76,2867,1444,1423,2756,1389,1367,972,502,470,88,39,49,49.400002,49.400002,49.299999
16,61,Idaho,Lewis County,2020,3527,1785,1742,170,96,74,2865,1434,1431,2755,1382,1373,983,507,476,90,40,50,49.400002,49.299999,49.400002
16,61,Idaho,Lewis County,2021,3690,1867,1823,176,90,86,2988,1486,1502,2870,1433,1437,1023,516,507,99,42,57,47.700001,47.099998,48.299999
16,61,Idaho,Lewis County,2022,3725,1892,1833,194,93,101,3023,1519,1504,2912,1466,1446,1054,533,521,100,46,54,47.900002,47.400002,48.599998
16,61,Idaho,Lewis County,2023,3739,1895,1844,187,87,100,3047,1531,1516,2946,1485,1461,1086,551,535,104,48,56,47.700001,47.099998,48.400002
