state,county,stname,ctyname,year,popestimate,popest_male,popest_fem,under5_tot,under5_male,under5_fem,age513_tot,age513_male,age513_fem,age1417_tot,age1417_male,age1417_fem,age1824_tot,age1824_male,age1824_fem,age2544_tot,age2544_male,age2544_fem,age4564_tot,age4564_male,age4564_fem,age65plus_tot,age65plus_male,age65plus_fem,median_age_tot,median_age_male,median_age_fem
16,49,Idaho,Idaho County,2010b,16267,8492,7775,867,455,412,1666,877,789,872,442,430,985,573,412,3092,1652,1440,5341,2726,2615,3444,1767,1677,48,47.200001,48.700001
16,49,Idaho,Idaho County,2010,16310,8507,7803,861,443,418,1674,886,788,871,439,432,1004,582,422,3085,1648,1437,5341,2723,2618,3474,1786,1688,48.099998,47.299999,48.700001
16,49,Idaho,Idaho County,2011,16462,8587,7875,890,438,452,1661,891,770,853,444,409,1068,623,445,3073,1643,1430,5365,2725,2640,3552,1823,1729,48.299999,47.5,49.099998
16,49,Idaho,Idaho County,2012,16444,8577,7867,875,436,439,1640,862,778,851,460,391,1061,619,442,3064,1652,1412,5212,2620,2592,3741,1928,1813,48.799999,47.799999,49.700001
16,49,Idaho,Idaho County,2013,16249,8471,7778,841,430,411,1583,837,746,834,444,390,1079,629,450,2992,1617,1375,5072,2526,2546,3848,1988,1860,49.400002,48.200001,50.400002
16,49,Idaho,Idaho County,2014,16275,8535,7740,842,434,408,1601,839,762,804,431,373,1135,675,460,2952,1587,1365,4978,2506,2472,3963,2063,1900,49.599998,48.400002,50.799999
16,49,Idaho,Idaho County,2015,16301,8533,7768,832,441,391,1657,856,801,804,429,375,1102,651,451,2973,1598,1375,4880,2448,2432,4053,2110,1943,49.700001,48.299999,50.799999
16,49,Idaho,Idaho County,2016,16236,8516,7720,793,416,377,1597,822,775,795,433,362,1125,673,452,2958,1589,1369,4749,2384,2365,4219,2199,2020,50.200001,48.700001,51.299999
16,49,Idaho,Idaho County,2017,16373,8598,7775,805,429,376,1630,846,784,765,400,365,1102,686,416,3034,1642,1392,4615,2289,2326,4422,2306,2116,50.099998,48.5,51.700001
16,49,Idaho,Idaho County,2018,16476,8632,7844,769,404,365,1693,862,831,775,417,358,1088,668,420,3041,1645,1396,4527,2241,2286,4583,2395,2188,50.299999,48.799999,51.799999
16,49,Idaho,Idaho County,2019,16667,8726,7941,791,407,384,1674,867,807,756,401,355,1102,680,422,3102,1690,1412,4469,2192,2277,4773,2489,2284,50.400002,48.700001,52.099998
16,51,Idaho,Jefferson County,2010c,26140,13114,13026,2818,1419,1399,4653,2341,2312,1816,917,899,2053,1052,1001,6667,3358,3309,5629,2832,2797,2504,1195,1309,30,30,30
16,51,Idaho,Jefferson County,2010b,26144,13117,13027,2818,1419,1399,4655,2343,2312,1817,917,900,2053,1052,1001,6669,3359,3310,5628,2832,2796,2504,1195,1309,30,30,29.9
16,51,Idaho,Jefferson County,2010,26223,13162,13061,2802,1415,1387,4678,2356,2322,1820,917,903,2059,1062,997,6682,3356,3326,5662,2850,2812,2520,1206,1314,30,30,30.1
16,51,Idaho,Jefferson County,2011,26313,13219,13094,2670,1357,1313,4714,2378,2336,1844,935,909,2088,1085,1003,6635,3295,3340,5767,2921,2846,2595,1248,1347,30.5,30.5,30.6
16,51,Idaho,Jefferson County,2012,26641,13377,13264,2639,1333,1306,4842,2442,2400,1874,946,928,2148,1104,1044,6659,3313,3346,5761,2930,2831,2718,1309,1409,30.6,30.5,30.6
16,51,Idaho,Jefferson County,2013,26804,13459,13345,2507,1244,1263,4871,2434,2437,1923,984,939,2213,1137,1076,6683,3351,3332,5795,2946,2849,2812,1363,1449,31,30.9,31.1
16,51,Idaho,Jefferson County,2014,26944,13563,13381,2479,1267,1212,4891,2427,2464,1991,1032,959,2168,1102,1066,6694,3380,3314,5765,2930,2835,2956,1425,1531,31.200001,31.1,31.4
16,51,Idaho,Jefferson County,2015,27127,13723,13404,2450,1260,1190,4879,2440,2439,2066,1044,1022,2149,1128,1021,6795,3445,3350,5743,2923,2820,3045,1483,1562,31.4,31.200001,31.6
16,51,Idaho,Jefferson County,2016,27830,14125,13705,2489,1290,1199,5008,2521,2487,2108,1072,1036,2214,1137,1077,7007,3614,3393,5868,2979,2889,3136,1512,1624,31.5,31.299999,31.799999
16,51,Idaho,Jefferson County,2017,28439,14442,13997,2430,1280,1150,5117,2548,2569,2157,1091,1066,2315,1196,1119,7230,3725,3505,5932,3025,2907,3258,1577,1681,31.799999,31.6,31.9
16,51,Idaho,Jefferson County,2018,29405,14951,14454,2532,1318,1214,5271,2636,2635,2203,1115,1088,2462,1275,1187,7564,3891,3673,6018,3080,2938,3355,1636,1719,31.5,31.4,31.5
16,51,Idaho,Jefferson County,2019,29871,15276,14595,2488,1306,1182,5326,2730,2596,2241,1144,1097,2519,1293,1226,7683,3939,3744,6159,3174,2985,3455,1690,1765,31.9,31.700001,32.099998
16,53,Idaho,Jerome County,2010c,22374,11429,10945,2131,1076,1055,3336,1745,1591,1481,757,724,2113,1104,1009,5708,2957,2751,5098,2614,2484,2507,1176,1331,31.700001,31.1,32.099998
16,53,Idaho,Jerome County,2010b,22355,11420,10935,2128,1074,1054,3335,1745,1590,1480,757,723,2109,1102,1007,5703,2955,2748,5093,2611,2482,2507,1176,1331,31.700001,31.1,32.099998
16,53,Idaho,Jerome County,2010,22442,11448,10994,2140,1080,1060,3353,1745,1608,1474,753,721,2107,1104,1003,5706,2948,2758,5137,2634,2503,2525,1184,1341,31.700001,31.299999,32.200001
16,53,Idaho,Jerome County,2011,22520,11481,11039,2149,1096,1053,3413,1745,1668,1447,735,712,2096,1116,980,5649,2926,2723,5219,2666,2553,2547,1197,1350,31.9,31.4,32.400002
16,53,Idaho,Jerome County,2012,22578,11440,11138,2125,1052,1073,3515,1802,1713,1348,678,670,2096,1094,1002,5664,2931,2733,5189,2648,2541,2641,1235,1406,32,31.6,32.400002
16,53,Idaho,Jerome County,2013,22768,11560,11208,2094,1056,1038,3614,1821,1793,1337,704,633,2096,1112,984,5731,2930,2801,5192,2669,2523,2704,1268,1436,32,31.6,32.599998
16,53,Idaho,Jerome County,2014,22926,11601,11325,2060,1014,1046,3673,1845,1828,1352,700,652,2118,1111,1007,5744,2963,2781,5199,2664,2535,2780,1304,1476,32.099998,31.9,32.400002
16,53,Idaho,Jerome County,2015,22971,11686,11285,1993,1039,954,3763,1876,1887,1393,693,700,2015,1086,929,5762,2992,2770,5208,2663,2545,2837,1337,1500,32.5,32.299999,32.799999
16,53,Idaho,Jerome County,2016,23433,11959,11474,2035,1026,1009,3811,1922,1889,1431,710,721,2081,1132,949,5907,3075,2832,5275,2716,2559,2893,1378,1515,32.599998,32.5,32.700001
16,53,Idaho,Jerome County,2017,23768,12125,11643,2055,1034,1021,3808,1921,1887,1465,712,753,2050,1108,942,6076,3190,2886,5337,2753,2584,2977,1407,1570,32.799999,32.799999,32.799999
16,53,Idaho,Jerome County,2018,24066,12324,11742,1985,1014,971,3866,1931,1935,1506,744,762,2040,1084,956,6186,3309,2877,5399,2784,2615,3084,1458,1626,33.200001,33.200001,33.299999
16,53,Idaho,Jerome County,2019,24412,12518,11894,1991,1039,952,3851,1939,1912,1604,804,800,1993,1027,966,6389,3414,2975,5352,2766,2586,3232,1529,1703,33.5,33.400002,33.599998
16,55,Idaho,Kootenai County,2010c,138494,68257,70237,8963,4605,4358,17297,8798,8499,7984,4166,3818,12008,6102,5906,33990,16928,17062,38174,18367,19807,20078,9291,10787,38.900002,37.700001,40
16,55,Idaho,Kootenai County,2010b,138466,68247,70219,8959,4604,4355,17293,8797,8496,7983,4166,3817,12008,6102,5906,33981,16924,17057,38172,18366,19806,20070,9288,10782,38.900002,37.700001,40
16,55,Idaho,Kootenai County,2010,138848,68429,70419,8966,4609,4357,17263,8789,8474,7977,4170,3807,12045,6109,5936,34046,16959,17087,38314,18414,19900,20237,9379,10858,38.900002,37.700001,40.099998
16,55,Idaho,Kootenai County,2011,140932,69493,71439,9072,4676,4396,17308,8834,8474,8043,4200,3843,12251,6230,6021,34420,17167,17253,38938,18684,20254,20900,9702,11198,39,37.700001,40.299999
16,55,Idaho,Kootenai County,2012,142084,70075,72009,8890,4596,4294,17431,8955,8476,7968,4116,3852,12333,6297,6036,34499,17141,17358,38814,18638,20176,22149,10332,11817,39.299999,38,40.599998
16,55,Idaho,Kootenai County,2013,143897,70998,72899,8795,4468,4327,17451,8987,8464,8013,4121,3892,12312,6366,5946,34902,17386,17516,39015,18727,20288,23409,10943,12466,39.700001,38.400002,40.900002
16,55,Idaho,Kootenai County,2014,146529,72309,74220,8912,4512,4400,17515,9048,8467,8216,4207,4009,12253,6394,5859,35660,17801,17859,39319,18845,20474,24654,11502,13152,39.799999,38.5,41.099998
16,55,Idaho,Kootenai County,2015,149367,73708,75659,9044,4613,4431,17619,9077,8542,8295,4232,4063,12056,6281,5775,36466,18198,18268,39924,19193,20731,25963,12114,13849,40,38.599998,41.200001
16,55,Idaho,Kootenai County,2016,153019,75453,77566,9217,4686,4531,17939,9223,8716,8392,4296,4096,12033,6279,5754,37479,18617,18862,40496,19564,20932,27463,12788,14675,40.099998,38.799999,41.299999
16,55,Idaho,Kootenai County,2017,157320,77650,79670,9596,4843,4753,18225,9414,8811,8420,4295,4125,12133,6356,5777,38810,19316,19494,41182,19917,21265,28954,13509,15445,40.200001,39,41.400002
16,55,Idaho,Kootenai County,2018,161209,79658,81551,9652,4980,4672,18559,9610,8949,8527,4361,4166,12098,6328,5770,40206,19993,20213,41631,20152,21479,30536,14234,16302,40.5,39.200001,41.700001
16,55,Idaho,Kootenai County,2019,165697,81998,83699,9796,5066,4730,19044,9823,9221,8639,4457,4182,12184,6366,5818,41704,20814,20890,42137,20500,21637,32193,14972,17221,40.700001,39.400002,41.900002
16,57,Idaho,Latah County,2010c,37244,19163,18081,2128,1058,1070,3309,1694,1615,1532,813,719,9451,5094,4357,8848,4682,4166,8118,4016,4102,3858,1806,2052,28.299999,27.4,29.299999
16,57,Idaho,Latah County,2010b,37243,19163,18080,2128,1058,1070,3308,1694,1614,1532,813,719,9451,5094,4357,8847,4681,4166,8119,4017,4102,3858,1806,2052,28.299999,27.4,29.299999
16,57,Idaho,Latah County,2010,37255,19186,18069,2118,1058,1060,3321,1693,1628,1545,824,721,9472,5117,4355,8832,4674,4158,8112,4011,4101,3855,1809,2046,28.200001,27.4,29.299999
16,57,Idaho,Latah County,2011,37855,19466,18389,2198,1119,1079,3398,1707,1691,1533,811,722,9737,5263,4474,8946,4710,4236,8106,3989,4117,3937,1867,2070,28.200001,27.299999,29.200001
16,57,Idaho,Latah County,2012,38094,19628,18466,2228,1145,1083,3362,1694,1668,1495,778,717,9917,5385,4532,8934,4705,4229,8023,3955,4068,4135,1966,2169,28.200001,27.200001,29.4
16,57,Idaho,Latah County,2013,38220,19659,18561,2159,1105,1054,3372,1721,1651,1553,788,765,9881,5366,4515,9001,4702,4299,7978,3959,4019,4276,2018,2258,28.4,27.299999,29.6
16,57,Idaho,Latah County,2014,38517,19801,18716,2127,1067,1060,3465,1779,1686,1533,772,761,9893,5365,4528,9131,4790,4341,7904,3909,3995,4464,2119,2345,28.5,27.299999,29.9
16,57,Idaho,Latah County,2015,38796,19868,18928,2137,1049,1088,3507,1807,1700,1623,809,814,9729,5249,4480,9229,4836,4393,7909,3872,4037,4662,2246,2416,28.6,27.5,29.9
16,57,Idaho,Latah County,2016,39050,20011,19039,2151,1048,1103,3552,1825,1727,1640,822,818,9385,5055,4330,9511,5018,4493,7884,3859,4025,4927,2384,2543,29,27.9,30.299999
16,57,Idaho,Latah County,2017,39741,20300,19441,2186,1052,1134,3635,1873,1762,1583,799,784,9574,5136,4438,9731,5102,4629,7883,3854,4029,5149,2484,2665,29,28,30.1
16,57,Idaho,Latah County,2018,39829,20268,19561,2152,1049,1103,3696,1888,1808,1600,813,787,9214,4878,4336,9897,5179,4718,7856,3865,3991,5414,2596,2818,29.700001,28.700001,30.9
16,57,Idaho,Latah County,2019,40108,20365,19743,2123,1057,1066,3699,1856,1843,1563,789,774,9212,4856,4356,10030,5227,4803,7831,3888,3943,5650,2692,2958,30.1,29.299999,31.200001
16,59,Idaho,Lemhi County,2010c,7936,4049,3887,425,215,210,755,408,347,396,215,181,425,217,208,1433,712,721,2744,1381,1363,1758,901,857,49.700001,49.400002,50
16,59,Idaho,Lemhi County,2010b,7936,4049,3887,425,215,210,755,408,347,396,215,181,425,217,208,1433,712,721,2744,1381,1363,1758,901,857,49.700001,49.400002,50
16,59,Idaho,Lemhi County,2010,7953,4058,3895,431,220,211,765,411,354,391,213,178,435,222,213,1427,710,717,2745,1380,1365,1759,902,857,49.700001,49.400002,50
16,59,Idaho,Lemhi County,2011,7986,4081,3905,407,212,195,772,409,363,390,205,185,455,240,215,1433,723,710,2722,1359,1363,1807,933,874,50.099998,49.799999,50.400002
16,59,Idaho,Lemhi County,2012,7768,3963,3805,381,203,178,718,375,343,357,192,165,455,241,214,1372,689,683,2591,1282,1309,1894,981,913,51.200001,51.099998,51.299999
16,59,Idaho,Lemhi County,2013,7716,3923,3793,346,186,160,703,345,358,352,194,158,443,244,199,1359,679,680,2492,1227,1265,2021,1048,973,52,52,52.099998
16,59,Idaho,Lemhi County,2014,7724,3950,3774,361,202,159,714,366,348,351,187,164,429,241,188,1373,686,687,2388,1163,1225,2108,1105,1003,52.299999,52.099998,52.5
16,59,Idaho,Lemhi County,2015,7737,3921,3816,353,185,168,721,388,333,338,164,174,436,241,195,1383,674,709,2312,1125,1187,2194,1144,1050,52.700001,52.700001,52.700001
16,59,Idaho,Lemhi County,2016,7709,3916,3793,351,174,177,741,400,341,333,169,164,414,229,185,1384,682,702,2233,1082,1151,2253,1180,1073,53,52.900002,53.099998
16,59,Idaho,Lemhi County,2017,7829,3961,3868,357,180,177,734,381,353,372,182,190,419,235,184,1443,719,724,2199,1064,1135,2305,1200,1105,52.900002,52.799999,52.900002
16,59,Idaho,Lemhi County,2018,7932,4019,3913,388,204,184,744,395,349,355,185,170,426,230,196,1483,732,751,2152,1047,1105,2384,1226,1158,53,52.599998,53.299999
16,59,Idaho,Lemhi County,2019,8027,4056,3971,396,206,190,758,393,365,343,193,150,422,207,215,1544,768,776,2105,1031,1074,2459,1258,1201,52.599998,52.200001,52.799999
16,61,Idaho,Lewis County,2010c,3821,1916,1905,238,114,124,422,205,217,188,101,87,225,136,89,689,335,354,1225,631,594,834,394,440,48,47.599998,48.299999
16,61,Idaho,Lewis County,2010b,3821,1916,1905,238,114,124,422,205,217,188,101,87,225,136,89,689,335,354,1225,631,594,834,394,440,48,47.599998,48.299999
16,61,Idaho,Lewis County,2010,3820,1917,1903,235,117,118,420,201,219,186,100,86,229,136,93,687,336,351,1221,626,595,842,401,441,48.099998,47.799999,48.5
16,61,Idaho,Lewis County,2011,3806,1905,1901,218,114,104,435,207,228,176,95,81,231,125,106,703,347,356,1179,599,580,864,418,446,48.299999,48.299999,48.400002
16,61,Idaho,Lewis County,2012,3820,1919,1901,218,112,106,452,223,229,180,98,82,238,132,106,721,360,361,1138,574,564,873,420,453,47.700001,47.599998,47.700001
16,61,Idaho,Lewis County,2013,3805,1907,1898,221,104,117,458,228,230,181,93,88,235,134,101,694,354,340,1118,569,549,898,425,473,47.900002,47.299999,48.400002
16,61,Idaho,Lewis County,2014,3813,1897,1916,219,101,118,478,235,243,188,99,89,225,124,101,682,340,342,1113,571,542,908,427,481,47.799999,47.5,48.099998
16,61,Idaho,Lewis County,2015,3791,1887,1904,214,105,109,465,228,237,192,101,91,215,109,106,692,349,343,1074,539,535,939,456,483,47.799999,47.799999,47.900002
16,61,Idaho,Lewis County,2016,3846,1927,1919,228,117,111,479,245,234,202,101,101,230,117,113,688,339,349,1066,533,533,953,475,478,47.299999,47.599998,47
16,61,Idaho,Lewis County,2017,3884,1951,1933,235,123,112,462,239,223,217,116,101,236,120,116,688,335,353,1070,530,540,976,488,488,47.599998,47.599998,47.599998
16,61,Idaho,Lewis County,2018,3832,1948,1884,197,110,87,453,238,215,207,108,99,223,120,103,704,350,354,1041,508,533,1007,514,493,48.599998,48.200001,48.799999
16,61,Idaho,Lewis County,2019,3838,1954,1884,176,98,78,442,235,207,213,104,109,222,125,97,722,348,374,1032,499,533,1031,545,486,49.200001,49.599998,49
16,63,Idaho,Lincoln County,2010c,5208,2691,2517,450,228,222,877,448,429,372,181,191,424,224,200,1307,701,606,1205,634,571,573,275,298,32,32.400002,31.4
16,63,Idaho,Lincoln County,2010b,5206,2690,2516,450,228,222,877,448,429,372,181,191,424,224,200,1307,701,606,1205,634,571,571,274,297,32,32.299999,31.299999
16,63,Idaho,Lincoln County,2010,5206,2686,2520,446,227,219,878,446,432,368,179,189,432,228,204,1309,700,609,1208,637,571,565,269,296,31.9,32.400002,31.299999
16,63,Idaho,Lincoln County,2011,5132,2683,2449,446,244,202,857,437,420,344,174,170,434,233,201,1296,697,599,1191,624,567,564,274,290,32.299999,32.400002,32.099998
16,63,Idaho,Lincoln County,2012,5262,2744,2518,457,253,204,877,443,434,348,182,166,445,234,211,1324,708,616,1211,622,589,600,302,298,32.5,32.5,32.5
16,63,Idaho,Lincoln County,2013,5329,2780,2549,429,236,193,907,470,437,341,182,159,448,233,215,1339,697,642,1227,640,587,638,322,316,33.099998,33,33.200001
16,63,Idaho,Lincoln County,2014,5331,2791,2540,392,217,175,909,488,421,372,190,182,471,258,213,1325,676,649,1222,635,587,640,327,313,33.5,33.200001,33.700001
16,63,Idaho,Lincoln County,2015,5307,2746,2561,393,222,171,862,451,411,386,183,203,455,241,214,1350,695,655,1213,627,586,648,327,321,34.200001,34.299999,34.099998
16,63,Idaho,Lincoln County,2016,5303,2762,2541,351,190,161,857,466,391,414,196,218,439,228,211,1354,700,654,1199,625,574,689,357,332,34.599998,34.700001,34.5
16,63,Idaho,Lincoln County,2017,5376,2774,2602,378,200,178,840,447,393,386,183,203,447,221,226,1399,729,670,1206,621,585,720,373,347,34.900002,35.200001,34.400002
16,63,Idaho,Lincoln County,2018,5398,2800,2598,365,197,168,794,413,381,388,194,194,467,235,232,1401,745,656,1241,630,611,742,386,356,35.5,35.900002,35
16,63,Idaho,Lincoln County,2019,5366,2779,2587,341,193,148,748,374,374,379,202,177,478,235,243,1380,728,652,1281,659,622,759,388,371,36.599998,37.099998,35.900002
16,65,Idaho,Madison County,2010c,37536,18186,19350,3594,1904,1690,4369,2212,2157,1785,922,863,13659,5718,7941,7747,4363,3384,4290,2119,2171,2092,948,1144,22.6,23.6,21.6
16,65,Idaho,Madison County,2010b,37548,18192,19356,3594,1904,1690,4369,2212,2157,1785,922,863,13659,5718,7941,7751,4365,3386,4292,2120,2172,2098,951,1147,22.6,23.6,21.6
16,65,Idaho,Madison County,2010,37592,18246,19346,3608,1903,1705,4394,2227,2167,1786,920,866,13460,5633,7827,7926,4477,3449,4314,2128,2186,2104,958,1146,22.6,23.6,21.6
16,65,Idaho,Madison County,2011,37908,18588,19320,3653,1931,1722,4437,2258,2179,1817,933,884,12912,5503,7409,8443,4775,3668,4494,2208,2286,2152,980,1172,22.799999,23.700001,22.1
16,65,Idaho,Madison County,2012,37662,18606,19056,3688,1944,1744,4415,2253,2162,1885,974,911,12288,5364,6924,8618,4844,3774,4560,2225,2335,2208,1002,1206,23,23.6,22.299999
16,65,Idaho,Madison County,2013,37527,18676,18851,3663,1866,1797,4512,2313,2199,1939,993,946,11845,5415,6430,8651,4797,3854,4647,2262,2385,2270,1030,1240,23,23.6,22.299999
16,65,Idaho,Madison County,2014,37900,18962,18938,3784,1907,1877,4547,2357,2190,1983,1002,981,11635,5481,6154,8933,4855,4078,4710,2310,2400,2308,1050,1258,23.1,23.6,22.299999
16,65,Idaho,Madison County,2015,37989,19109,18880,3883,1978,1905,4534,2330,2204,2009,1001,1008,11415,5493,5922,8958,4876,4082,4782,2340,2442,2408,1091,1317,23.200001,23.700001,22.4
16,65,Idaho,Madison County,2016,38972,19585,19387,3859,1920,1939,4552,2313,2239,2165,1108,1057,11885,5643,6242,9146,5085,4061,4863,2373,2490,2502,1143,1359,23.200001,23.799999,22.4
16,65,Idaho,Madison County,2017,39370,19939,19431,3885,2015,1870,4602,2323,2279,2152,1094,1058,12062,5780,6282,9239,5175,4064,4823,2341,2482,2607,1211,1396,23.200001,23.799999,22.4
16,65,Idaho,Madison County,2018,39261,19912,19349,3804,1999,1805,4562,2292,2270,2196,1127,1069,12192,5845,6347,9017,5056,3961,4784,2333,2451,2706,1260,1446,23.299999,23.700001,22.5
16,65,Idaho,Madison County,2019,39907,20227,19680,3875,2035,1840,4557,2282,2275,2263,1168,1095,12459,5991,6468,9179,5122,4057,4745,2301,2444,2829,1328,1501,23.299999,23.700001,22.6
16,67,Idaho,Minidoka County,2010c,20069,10154,9915,1686,877,809,2794,1455,1339,1413,719,694,1685,942,743,4504,2289,2215,5018,2501,2517,2969,1371,1598,35.299999,33.900002,37.099998
16,67,Idaho,Minidoka County,2010b,20055,10149,9906,1684,876,808,2790,1454,1336,1412,719,693,1685,942,743,4500,2287,2213,5018,2501,2517,2966,1370,1596,35.299999,33.900002,37.099998
16,67,Idaho,Minidoka County,2010,20083,10159,9924,1708,881,827,2777,1454,1323,1387,710,677,1711,949,762,4497,2287,2210,5019,2499,2520,2984,1379,1605,35.400002,33.900002,37.099998
16,67,Idaho,Minidoka County,2011,20207,10214,9993,1686,847,839,2837,1489,1348,1320,682,638,1813,970,843,4526,2327,2199,5024,2500,2524,3001,1399,1602,35.400002,34.299999,36.700001
16,67,Idaho,Minidoka County,2012,20152,10150,10002,1686,828,858,2837,1489,1348,1274,648,626,1818,959,859,4526,2348,2178,4965,2449,2516,3046,1429,1617,35.5,34.5,36.599998
16,67,Idaho,Minidoka County,2013,20400,10310,10090,1690,832,858,2850,1495,1355,1281,649,632,1917,1010,907,4623,2408,2215,4922,2452,2470,3117,1464,1653,35.299999,34.5,36.200001
16,67,Idaho,Minidoka County,2014,20339,10290,10049,1652,829,823,2899,1499,1400,1312,693,619,1855,971,884,4590,2370,2220,4874,2442,2432,3157,1486,1671,35.599998,34.799999,36.5
16,67,Idaho,Minidoka County,2015,20430,10291,10139,1581,781,800,2999,1547,1452,1284,672,612,1888,966,922,4632,2401,2231,4816,2403,2413,3230,1521,1709,35.599998,34.799999,36.400002
16,67,Idaho,Minidoka County,2016,20613,10365,10248,1606,800,806,3013,1526,1487,1257,653,604,1952,1003,949,4706,2439,2267,4795,2397,2398,3284,1547,1737,35.299999,34.700001,35.900002
16,67,Idaho,Minidoka County,2017,20722,10356,10366,1625,797,828,3056,1542,1514,1230,643,587,1878,951,927,4812,2475,2337,4783,2376,2407,3338,1572,1766,35.299999,34.700001,35.799999
16,67,Idaho,Minidoka County,2018,20719,10363,10356,1636,812,824,3060,1536,1524,1184,610,574,1847,942,905,4921,2533,2388,4700,2348,2352,3371,1582,1789,35,34.599998,35.5
16,67,Idaho,Minidoka County,2019,21039,10512,10527,1614,790,824,3142,1591,1551,1261,655,606,1812,910,902,5099,2617,2482,4694,2348,2346,3417,1601,1816,34.900002,34.599998,35.200001
16,69,Idaho,Nez Perce County,2010c,39265,19468,19797,2218,1172,1046,4291,2208,2083,2006,1068,938,3927,1940,1987,9145,4655,4490,10615,5262,5353,7063,3163,3900,40.799999,39.400002,42.299999
16,69,Idaho,Nez Perce County,2010b,39270,19470,19800,2218,1172,1046,4292,2208,2084,2006,1068,938,3927,1940,1987,9146,4656,4490,10616,5262,5354,7065,3164,3901,40.799999,39.400002,42.299999
16,69,Idaho,Nez Perce County,2010,39315,19481,19834,2209,1168,1041,4303,2204,2099,1994,1064,930,3910,1932,1978,9181,4667,4514,10649,5281,5368,7069,3165,3904,40.900002,39.400002,42.299999
16,69,Idaho,Nez Perce County,2011,39438,19525,19913,2242,1188,1054,4333,2211,2122,1971,1049,922,3857,1919,1938,9210,4676,4534,10731,5316,5415,7094,3166,3928,41,39.299999,42.400002
16,69,Idaho,Nez Perce County,2012,39504,19572,19932,2293,1231,1062,4254,2208,2046,1939,1022,917,3865,1902,1963,9244,4698,4546,10685,5264,5421,7224,3247,3977,41.099998,39.400002,42.700001
16,69,Idaho,Nez Perce County,2013,39798,19716,20082,2379,1245,1134,4253,2220,2033,2007,1061,946,3811,1913,1898,9327,4715,4612,10639,5239,5400,7382,3323,4059,40.900002,39.299999,42.599998
16,69,Idaho,Nez Perce County,2014,39841,19734,20107,2427,1228,1199,4199,2248,1951,2032,1066,966,3696,1835,1861,9395,4757,4638,10611,5202,5409,7481,3398,4083,40.900002,39.5,42.5
16,69,Idaho,Nez Perce County,2015,39995,19796,20199,2453,1249,1204,4180,2205,1975,1975,1015,960,3708,1865,1843,9483,4798,4685,10535,5177,5358,7661,3487,4174,40.900002,39.599998,42.400002
16,69,Idaho,Nez Perce County,2016,40136,19863,20273,2496,1271,1225,4184,2174,2010,1993,1020,973,3549,1819,1730,9719,4920,4799,10464,5138,5326,7731,3521,4210,40.799999,39.400002,42.099998
16,69,Idaho,Nez Perce County,2017,40289,19934,20355,2436,1228,1208,4302,2225,2077,1928,985,943,3571,1806,1765,9894,5032,4862,10331,5087,5244,7827,3571,4256,40.5,39.099998,41.799999
16,69,Idaho,Nez Perce County,2018,40256,19867,20389,2385,1193,1192,4257,2190,2067,1914,996,918,3485,1750,1735,9971,5046,4925,10248,5040,5208,7996,3652,4344,40.799999,39.400002,42.099998
16,69,Idaho,Nez Perce County,2019,40408,19933,20475,2336,1162,1174,4342,2225,2117,1954,1005,949,3417,1722,1695,9969,5026,4943,10222,5025,5197,8168,3768,4400,40.900002,39.599998,42.200001
16,71,Idaho,Oneida County,2010c,4286,2191,2095,327,171,156,655,347,308,301,172,129,245,127,118,879,438,441,1165,596,569,714,340,374,39.099998,38.200001,40.099998
16,71,Idaho,Oneida County,2010b,4286,2191,2095,327,171,156,655,347,308,301,172,129,245,127,118,879,438,441,1165,596,569,714,340,374,39.099998,38.200001,40.099998
16,71,Idaho,Oneida County,2010,4290,2187,2103,328,169,159,657,347,310,300,171,129,252,132,120,881,438,443,1163,593,570,709,337,372,39,38.099998,39.900002
16,71,Idaho,Oneida County,2011,4233,2140,2093,313,151,162,640,333,307,273,149,124,272,148,124,863,428,435,1162,591,571,710,340,370,39.599998,39.099998,40.200001
16,71,Idaho,Oneida County,2012,4225,2142,2083,311,145,166,613,324,289,274,157,117,289,154,135,854,422,432,1152,586,566,732,354,378,39.799999,39.299999,40.299999
16,71,Idaho,Oneida County,2013,4257,2142,2115,300,148,152,636,327,309,277,149,128,284,157,127,854,415,439,1140,580,560,766,366,400,40.099998,39.599998,40.599998
16,71,Idaho,Oneida County,2014,4178,2095,2083,282,136,146,630,328,302,261,139,122,287,153,134,832,403,429,1098,556,542,788,380,408,40.299999,40.099998,40.599998
16,71,Idaho,Oneida County,2015,4248,2130,2118,280,136,144,640,331,309,296,154,142,304,162,142,847,411,436,1077,546,531,804,390,414,39.299999,39.299999,39.400002
16,71,Idaho,Oneida County,2016,4296,2137,2159,266,123,143,669,346,323,300,151,149,297,163,134,862,419,443,1075,542,533,827,393,434,39.200001,38.900002,39.400002
16,71,Idaho,Oneida County,2017,4389,2202,2187,278,120,158,677,361,316,307,169,138,288,158,130,887,434,453,1097,558,539,855,402,453,39.700001,39,40.299999
16,71,Idaho,Oneida County,2018,4462,2239,2223,275,130,145,695,356,339,304,169,135,299,160,139,915,454,461,1077,543,534,897,427,470,39.799999,39.099998,40.5
16,71,Idaho,Oneida County,2019,4531,2272,2259,293,141,152,678,347,331,313,165,148,306,164,142,945,474,471,1070,537,533,926,444,482,39.900002,39.299999,40.5
16,73,Idaho,Owyhee County,2010c,11526,5895,5631,886,449,437,1693,842,851,790,396,394,927,516,411,2681,1385,1296,2937,1529,1408,1612,778,834,36,35.700001,36.400002
