"","long","lat","group","order","region","subregion","county"
"1512",-117.032356262207,46.386661529541,35,1546,"idaho","nez perce","Nez Perce County"
"1513",-117.026634216309,46.4267692565918,35,1547,"idaho","nez perce","Nez Perce County"
"1514",-113.015922546387,41.9978065490723,36,1549,"idaho","oneida","Oneida County"
"1515",-113.02165222168,42.3358535766602,36,1550,"idaho","oneida","Oneida County"
"1516",-112.660690307617,42.3358535766602,36,1551,"idaho","oneida","Oneida County"
"1517",-112.654960632324,42.4160652160645,36,1552,"idaho","oneida","Oneida County"
"1518",-112.511726379395,42.4160652160645,36,1553,"idaho","oneida","Oneida County"
"1519",-112.505996704102,42.502010345459,36,1554,"idaho","oneida","Oneida County"
"1520",-112.420051574707,42.507740020752,36,1555,"idaho","oneida","Oneida County"
"1521",-112.379943847656,42.496280670166,36,1556,"idaho","oneida","Oneida County"
"1522",-112.322647094727,42.4561729431152,36,1557,"idaho","oneida","Oneida County"
"1523",-112.299728393555,42.4676284790039,36,1558,"idaho","oneida","Oneida County"
"1524",-112.288269042969,42.4160652160645,36,1559,"idaho","oneida","Oneida County"
"1525",-112.305458068848,42.3816909790039,36,1560,"idaho","oneida","Oneida County"
"1526",-112.32837677002,42.3473091125488,36,1561,"idaho","oneida","Oneida County"
"1527",-112.311187744141,42.3301200866699,36,1562,"idaho","oneida","Oneida County"
"1528",-112.242431640625,42.3530387878418,36,1563,"idaho","oneida","Oneida County"
"1529",-112.202323913574,42.3530387878418,36,1564,"idaho","oneida","Oneida County"
"1530",-112.15648651123,42.3129348754883,36,1565,"idaho","oneida","Oneida County"
"1531",-112.110649108887,42.2842826843262,36,1566,"idaho","oneida","Oneida County"
"1532",-112.082000732422,42.2384490966797,36,1567,"idaho","oneida","Oneida County"
"1533",-112.082000732422,42.175422668457,36,1568,"idaho","oneida","Oneida County"
"1534",-112.11637878418,42.175422668457,36,1569,"idaho","oneida","Oneida County"
"1535",-112.110649108887,42.0035362243652,36,1570,"idaho","oneida","Oneida County"
"1536",-112.173675537109,41.9978065490723,36,1571,"idaho","oneida","Oneida County"
"1537",-113.015922546387,41.9978065490723,36,1572,"idaho","oneida","Oneida County"
"1538",-117.026634216309,42.0092658996582,37,1574,"idaho","owyhee","Owyhee County"
"1539",-117.026634216309,43.682300567627,37,1575,"idaho","owyhee","Owyhee County"
"1540",-116.963600158691,43.6421928405762,37,1576,"idaho","owyhee","Owyhee County"
"1541",-116.88338470459,43.5848999023438,37,1577,"idaho","owyhee","Owyhee County"
"1542",-116.831817626953,43.5791664123535,37,1578,"idaho","owyhee","Owyhee County"
"1543",-116.79744720459,43.5562515258789,37,1579,"idaho","owyhee","Owyhee County"
"1544",-116.774528503418,43.5218734741211,37,1580,"idaho","owyhee","Owyhee County"
"1545",-116.757347106934,43.4703102111816,37,1581,"idaho","owyhee","Owyhee County"
"1546",-116.728698730469,43.413013458252,37,1582,"idaho","owyhee","Owyhee County"
"1547",-116.568260192871,43.3098793029785,37,1583,"idaho","owyhee","Owyhee County"
"1548",-116.533889770508,43.2984199523926,37,1584,"idaho","owyhee","Owyhee County"
"1549",-116.505241394043,43.2984199523926,37,1585,"idaho","owyhee","Owyhee County"
"1550",-116.48804473877,43.2812309265137,37,1586,"idaho","owyhee","Owyhee County"
"1551",-116.436485290527,43.2926902770996,37,1587,"idaho","owyhee","Owyhee County"
"1552",-116.407829284668,43.2812309265137,37,1588,"idaho","owyhee","Owyhee County"
"1553",-116.367721557617,43.2353935241699,37,1589,"idaho","owyhee","Owyhee County"
"1554",-116.384918212891,43.1895561218262,37,1590,"idaho","owyhee","Owyhee County"
"1555",-116.350540161133,43.1666412353516,37,1591,"idaho","owyhee","Owyhee County"
"1556",-116.304710388184,43.1265296936035,37,1592,"idaho","owyhee","Owyhee County"
"1557",-116.270324707031,43.1093444824219,37,1593,"idaho","owyhee","Owyhee County"
"1558",-116.253135681152,43.0978851318359,37,1594,"idaho","owyhee","Owyhee County"
"1559",-116.213035583496,43.0978851318359,37,1595,"idaho","owyhee","Owyhee County"
"1560",-116.184387207031,43.0749664306641,37,1596,"idaho","owyhee","Owyhee County"
"1561",-116.195846557617,43.0463180541992,37,1597,"idaho","owyhee","Owyhee County"
"1562",-116.14427947998,43.0348587036133,37,1598,"idaho","owyhee","Owyhee County"
"1563",-116.086975097656,42.9890213012695,37,1599,"idaho","owyhee","Owyhee County"
"1564",-116.052604675293,42.9832916259766,37,1600,"idaho","owyhee","Owyhee County"
"1565",-115.966651916504,42.9431838989258,37,1601,"idaho","owyhee","Owyhee County"
"1566",-115.966651916504,42.9661026000977,37,1602,"idaho","owyhee","Owyhee County"
"1567",-115.932281494141,42.9890213012695,37,1603,"idaho","owyhee","Owyhee County"
"1568",-115.869255065918,42.9832916259766,37,1604,"idaho","owyhee","Owyhee County"
"1569",-115.857795715332,42.960376739502,37,1605,"idaho","owyhee","Owyhee County"
"1570",-115.829147338867,42.9661026000977,37,1606,"idaho","owyhee","Owyhee County"
"1571",-115.783317565918,42.960376739502,37,1607,"idaho","owyhee","Owyhee County"
"1572",-115.783317565918,42.9374580383301,37,1608,"idaho","owyhee","Owyhee County"
"1573",-115.748931884766,42.9259986877441,37,1609,"idaho","owyhee","Owyhee County"
"1574",-115.628616333008,42.9431838989258,37,1610,"idaho","owyhee","Owyhee County"
"1575",-115.462448120117,42.9202690124512,37,1611,"idaho","owyhee","Owyhee County"
"1576",-115.41089630127,42.9374580383301,37,1612,"idaho","owyhee","Owyhee County"
"1577",-115.405158996582,42.8572463989258,37,1613,"idaho","owyhee","Owyhee County"
"1578",-115.416618347168,42.8457832336426,37,1614,"idaho","owyhee","Owyhee County"
"1579",-115.416618347168,42.777027130127,37,1615,"idaho","owyhee","Owyhee County"
"1580",-115.055656433105,42.7713012695312,37,1616,"idaho","owyhee","Owyhee County"
"1581",-115.061378479004,42.0092658996582,37,1617,"idaho","owyhee","Owyhee County"
"1582",-117.026634216309,42.0092658996582,37,1618,"idaho","owyhee","Owyhee County"
"1583",-116.98078918457,43.8828392028809,38,1620,"idaho","payette","Payette County"
"1584",-116.952140808105,43.9573211669922,38,1621,"idaho","payette","Payette County"
"1585",-116.934959411621,44.0088882446289,38,1622,"idaho","payette","Payette County"
"1586",-116.957878112793,44.0547218322754,38,1623,"idaho","payette","Payette County"
"1587",-116.957878112793,44.0891036987305,38,1624,"idaho","payette","Payette County"
"1588",-116.923492431641,44.123477935791,38,1625,"idaho","payette","Payette County"
"1589",-116.906311035156,44.1463966369629,38,1626,"idaho","payette","Payette County"
"1590",-116.436485290527,44.1463966369629,38,1627,"idaho","payette","Payette County"
"1591",-116.44221496582,44.0604553222656,38,1628,"idaho","payette","Payette County"
"1592",-116.522422790527,44.0547218322754,38,1629,"idaho","payette","Payette County"
"1593",-116.522422790527,44.0088882446289,38,1630,"idaho","payette","Payette County"
"1594",-116.568260192871,44.0031585693359,38,1631,"idaho","payette","Payette County"
"1595",-116.568260192871,43.9745101928711,38,1632,"idaho","payette","Payette County"
"1596",-116.700035095215,43.9745101928711,38,1633,"idaho","payette","Payette County"
"1597",-116.700035095215,43.8026237487793,38,1634,"idaho","payette","Payette County"
"1598",-116.745880126953,43.8026237487793,38,1635,"idaho","payette","Payette County"
"1599",-116.774528503418,43.7911643981934,38,1636,"idaho","payette","Payette County"
"1600",-116.843284606934,43.7968940734863,38,1637,"idaho","payette","Payette County"
"1601",-116.849021911621,43.8026237487793,38,1638,"idaho","payette","Payette County"
"1602",-116.88338470459,43.8026237487793,38,1639,"idaho","payette","Payette County"
"1603",-116.912033081055,43.8370018005371,38,1640,"idaho","payette","Payette County"
"1604",-116.946418762207,43.8370018005371,38,1641,"idaho","payette","Payette County"
"1605",-116.94068145752,43.8771095275879,38,1642,"idaho","payette","Payette County"
"1606",-116.98078918457,43.8828392028809,38,1643,"idaho","payette","Payette County"
"1607",-112.420051574707,42.507740020752,39,1645,"idaho","power","Power County"
"1608",-112.505996704102,42.502010345459,39,1646,"idaho","power","Power County"
"1609",-112.511726379395,42.4160652160645,39,1647,"idaho","power","Power County"
"1610",-112.654960632324,42.4160652160645,39,1648,"idaho","power","Power County"
"1611",-112.660690307617,42.3358535766602,39,1649,"idaho","power","Power County"
"1612",-113.02165222168,42.3358535766602,39,1650,"idaho","power","Power County"
"1613",-113.02165222168,42.5879554748535,39,1651,"idaho","power","Power County"
"1614",-113.182083129883,42.5879554748535,39,1652,"idaho","power","Power County"
"1615",-113.187812805176,42.6337890625,39,1653,"idaho","power","Power County"
"1616",-113.216461181641,42.639518737793,39,1654,"idaho","power","Power County"
"1617",-113.245109558105,42.628059387207,39,1655,"idaho","power","Power County"
"1618",-113.245109558105,42.6796264648438,39,1656,"idaho","power","Power County"
"1619",-113.182083129883,42.6796264648438,39,1657,"idaho","power","Power County"
"1620",-113.187812805176,42.759838104248,39,1658,"idaho","power","Power County"
"1621",-113.239379882812,42.7713012695312,39,1659,"idaho","power","Power County"
"1622",-113.23365020752,42.8515129089355,39,1660,"idaho","power","Power County"
"1623",-113.245109558105,42.8572463989258,39,1661,"idaho","power","Power County"
"1624",-113.245109558105,43.1093444824219,39,1662,"idaho","power","Power County"
"1625",-113.015922546387,43.1093444824219,39,1663,"idaho","power","Power County"
"1626",-113.015922546387,42.8629722595215,39,1664,"idaho","power","Power County"
"1627",-112.832580566406,42.8687019348145,39,1665,"idaho","power","Power County"
"1628",-112.826850891113,42.8858909606934,39,1666,"idaho","power","Power County"
"1629",-112.798202514648,42.8858909606934,39,1667,"idaho","power","Power County"
"1630",-112.792472839355,42.9088096618652,39,1668,"idaho","power","Power County"
"1631",-112.769554138184,42.9202690124512,39,1669,"idaho","power","Power County"
"1632",-112.769554138184,42.9431838989258,39,1670,"idaho","power","Power County"
"1633",-112.752365112305,42.954647064209,39,1671,"idaho","power","Power County"
"1634",-112.740905761719,42.9431838989258,39,1672,"idaho","power","Power County"
"1635",-112.740905761719,42.9202690124512,39,1673,"idaho","power","Power County"
"1636",-112.72371673584,42.9202690124512,39,1674,"idaho","power","Power County"
"1637",-112.689338684082,42.9431838989258,39,1675,"idaho","power","Power County"
"1638",-112.597663879395,42.9661026000977,39,1676,"idaho","power","Power County"
"1639",-112.557556152344,42.954647064209,39,1677,"idaho","power","Power County"
"1640",-112.517448425293,42.9088096618652,39,1678,"idaho","power","Power County"
"1641",-112.517448425293,42.8400535583496,39,1679,"idaho","power","Power County"
"1642",-112.465888977051,42.7426528930664,39,1680,"idaho","power","Power County"
"1643",-112.448699951172,42.7197341918945,39,1681,"idaho","power","Power County"
"1644",-112.437232971191,42.6624374389648,39,1682,"idaho","power","Power County"
"1645",-112.402862548828,42.6624374389648,39,1683,"idaho","power","Power County"
"1646",-112.402862548828,42.6337890625,39,1684,"idaho","power","Power County"
"1647",-112.374214172363,42.6337890625,39,1685,"idaho","power","Power County"
"1648",-112.374214172363,42.6166000366211,39,1686,"idaho","power","Power County"
"1649",-112.391395568848,42.6166000366211,39,1687,"idaho","power","Power County"
"1650",-112.391395568848,42.5879554748535,39,1688,"idaho","power","Power County"
"1651",-112.36848449707,42.5707626342773,39,1689,"idaho","power","Power County"
"1652",-112.420051574707,42.5535736083984,39,1690,"idaho","power","Power County"
"1653",-112.420051574707,42.507740020752,39,1691,"idaho","power","Power County"
"1654",-116.304710388184,47.0111885070801,40,1693,"idaho","shoshone","Shoshone County"
"1655",-116.304710388184,47.4007987976074,40,1694,"idaho","shoshone","Shoshone County"
"1656",-116.304710388184,47.8763542175293,40,1695,"idaho","shoshone","Shoshone County"
"1657",-116.304710388184,48.0253219604492,40,1696,"idaho","shoshone","Shoshone County"
"1658",-116.281784057617,48.0425109863281,40,1697,"idaho","shoshone","Shoshone County"
"1659",-116.241676330566,48.0539703369141,40,1698,"idaho","shoshone","Shoshone County"
"1660",-116.14427947998,48.0138626098633,40,1699,"idaho","shoshone","Shoshone County"
"1661",-116.115623474121,48.0138626098633,40,1700,"idaho","shoshone","Shoshone County"
"1662",-116.086975097656,48.0138626098633,40,1701,"idaho","shoshone","Shoshone County"
"1663",-116.041145324707,47.9966735839844,40,1702,"idaho","shoshone","Shoshone County"
"1664",-116.029685974121,47.9565696716309,40,1703,"idaho","shoshone","Shoshone County"
"1665",-115.915084838867,47.8419761657715,40,1704,"idaho","shoshone","Shoshone County"
"1666",-115.869255065918,47.8133277893066,40,1705,"idaho","shoshone","Shoshone County"
"1667",-115.840606689453,47.7560348510742,40,1706,"idaho","shoshone","Shoshone County"
"1668",-115.783317565918,47.744571685791,40,1707,"idaho","shoshone","Shoshone County"
"1669",-115.73747253418,47.6872787475586,40,1708,"idaho","shoshone","Shoshone County"
"1670",-115.73747253418,47.6357116699219,40,1709,"idaho","shoshone","Shoshone County"
"1671",-115.69164276123,47.607063293457,40,1710,"idaho","shoshone","Shoshone County"
"1672",-115.708824157715,47.5669555664062,40,1711,"idaho","shoshone","Shoshone County"
"1673",-115.73747253418,47.5440368652344,40,1712,"idaho","shoshone","Shoshone County"
"1674",-115.65153503418,47.4752807617188,40,1713,"idaho","shoshone","Shoshone County"
"1675",-115.657257080078,47.4580955505371,40,1714,"idaho","shoshone","Shoshone County"
"1676",-115.73747253418,47.4237174987793,40,1715,"idaho","shoshone","Shoshone County"
"1677",-115.571319580078,47.3606910705566,40,1716,"idaho","shoshone","Shoshone County"
"1678",-115.542663574219,47.3377723693848,40,1717,"idaho","shoshone","Shoshone County"
"1679",-115.49683380127,47.286205291748,40,1718,"idaho","shoshone","Shoshone County"
"1680",-115.32494354248,47.2460975646973,40,1719,"idaho","shoshone","Shoshone County"
"1681",-115.296295166016,47.2002639770508,40,1720,"idaho","shoshone","Shoshone County"
"1682",-115.158790588379,47.1085891723633,40,1721,"idaho","shoshone","Shoshone County"
"1683",-115.067115783691,47.0111885070801,40,1722,"idaho","shoshone","Shoshone County"
"1684",-115.027008056641,46.9653511047363,40,1723,"idaho","shoshone","Shoshone County"
"1685",-114.952522277832,46.9309730529785,40,1724,"idaho","shoshone","Shoshone County"
"1686",-116.304710388184,46.9195137023926,40,1725,"idaho","shoshone","Shoshone County"
"1687",-116.304710388184,47.0111885070801,40,1726,"idaho","shoshone","Shoshone County"
"1688",-111.405914306641,43.6078186035156,41,1728,"idaho","teton","Teton County"
"1689",-111.411643981934,43.9172134399414,41,1729,"idaho","teton","Teton County"
"1690",-111.382995605469,43.9344024658203,41,1730,"idaho","teton","Teton County"
"1691",-111.342887878418,43.9458656311035,41,1731,"idaho","teton","Teton County"
"1692",-111.302780151367,43.9114837646484,41,1732,"idaho","teton","Teton County"
"1693",-111.25121307373,43.9458656311035,41,1733,"idaho","teton","Teton County"
"1694",-111.193923950195,43.9401321411133,41,1734,"idaho","teton","Teton County"
"1695",-111.153816223145,43.9401321411133,41,1735,"idaho","teton","Teton County"
"1696",-111.136627197266,43.9573211669922,41,1736,"idaho","teton","Teton County"
"1697",-111.102249145508,43.9745101928711,41,1737,"idaho","teton","Teton County"
"1698",-111.056411743164,43.985969543457,41,1738,"idaho","teton","Teton County"
"1699",-111.062141418457,43.5046844482422,41,1739,"idaho","teton","Teton County"
"1700",-111.096519470215,43.5218734741211,41,1740,"idaho","teton","Teton County"
"1701",-111.130889892578,43.5104141235352,41,1741,"idaho","teton","Teton County"
"1702",-111.165267944336,43.5276031494141,41,1742,"idaho","teton","Teton County"
"1703",-111.205375671387,43.533332824707,41,1743,"idaho","teton","Teton County"
"1704",-111.228302001953,43.5505218505859,41,1744,"idaho","teton","Teton County"
"1705",-111.245483398438,43.6078186035156,41,1745,"idaho","teton","Teton County"
"1706",-111.405914306641,43.6078186035156,41,1746,"idaho","teton","Teton County"
"1707",-115.055656433105,42.9145393371582,42,1748,"idaho","twin falls","Twin Falls County"
"1708",-115.027008056641,42.9088096618652,42,1749,"idaho","twin falls","Twin Falls County"
"1709",-114.981163024902,42.9145393371582,42,1750,"idaho","twin falls","Twin Falls County"
"1710",-114.900955200195,42.8629722595215,42,1751,"idaho","twin falls","Twin Falls County"
"1711",-114.895225524902,42.8285942077637,42,1752,"idaho","twin falls","Twin Falls County"
"1712",-114.929595947266,42.7999458312988,42,1753,"idaho","twin falls","Twin Falls County"
"1713",-114.941062927246,42.7713012695312,42,1754,"idaho","twin falls","Twin Falls County"
"1714",-114.929595947266,42.759838104248,42,1755,"idaho","twin falls","Twin Falls County"
"1715",-114.900955200195,42.759838104248,42,1756,"idaho","twin falls","Twin Falls County"
"1716",-114.849388122559,42.7369194030762,42,1757,"idaho","twin falls","Twin Falls County"
"1717",-114.809280395508,42.6738967895508,42,1758,"idaho","twin falls","Twin Falls County"
"1718",-114.780632019043,42.6624374389648,42,1759,"idaho","twin falls","Twin Falls County"
"1719",-114.734802246094,42.6681671142578,42,1760,"idaho","twin falls","Twin Falls County"
"1720",-114.67749786377,42.6624374389648,42,1761,"idaho","twin falls","Twin Falls County"
"1721",-114.63166809082,42.6452484130859,42,1762,"idaho","twin falls","Twin Falls County"
"1722",-114.568641662598,42.6337890625,42,1763,"idaho","twin falls","Twin Falls County"
"1723",-114.47696685791,42.5994110107422,42,1764,"idaho","twin falls","Twin Falls County"
"1724",-114.402488708496,42.6051406860352,42,1765,"idaho","twin falls","Twin Falls County"
"1725",-114.345184326172,42.5707626342773,42,1766,"idaho","twin falls","Twin Falls County"
"1726",-114.190490722656,42.5478477478027,42,1767,"idaho","twin falls","Twin Falls County"
"1727",-114.144653320312,42.502010345459,42,1768,"idaho","twin falls","Twin Falls County"
"1728",-114.087356567383,42.5306549072266,42,1769,"idaho","twin falls","Twin Falls County"
"1729",-114.047248840332,42.5421180725098,42,1770,"idaho","twin falls","Twin Falls County"
"1730",-114.02433013916,42.5306549072266,42,1771,"idaho","twin falls","Twin Falls County"
"1731",-114.030059814453,42.5249290466309,42,1772,"idaho","twin falls","Twin Falls County"
"1732",-114.064437866211,42.5306549072266,42,1773,"idaho","twin falls","Twin Falls County"
"1733",-114.070167541504,42.5134658813477,42,1774,"idaho","twin falls","Twin Falls County"
"1734",-114.087356567383,42.507740020752,42,1775,"idaho","twin falls","Twin Falls County"
"1735",-114.08162689209,42.4275245666504,42,1776,"idaho","twin falls","Twin Falls County"
"1736",-114.305076599121,42.4160652160645,42,1777,"idaho","twin falls","Twin Falls County"
"1737",-114.305076599121,42.0092658996582,42,1778,"idaho","twin falls","Twin Falls County"
"1738",-115.061378479004,42.0092658996582,42,1779,"idaho","twin falls","Twin Falls County"
"1739",-115.055656433105,42.7713012695312,42,1780,"idaho","twin falls","Twin Falls County"
"1740",-115.055656433105,42.9145393371582,42,1781,"idaho","twin falls","Twin Falls County"
"1741",-116.161460876465,44.4959030151367,43,1783,"idaho","valley","Valley County"
"1742",-116.150001525879,44.5474662780762,43,1784,"idaho","valley","Valley County"
"1743",-116.172927856445,44.5933036804199,43,1785,"idaho","valley","Valley County"
"1744",-116.155723571777,44.6104927062988,43,1786,"idaho","valley","Valley County"
"1745",-116.167190551758,44.6506004333496,43,1787,"idaho","valley","Valley County"
"1746",-116.150001525879,44.7136268615723,43,1788,"idaho","valley","Valley County"
"1747",-116.195846557617,44.7766494750977,43,1789,"idaho","valley","Valley County"
"1748",-116.184387207031,44.8625946044922,43,1790,"idaho","valley","Valley County"
"1749",-116.14427947998,44.9370803833008,43,1791,"idaho","valley","Valley County"
"1750",-116.10417175293,44.9657287597656,43,1792,"idaho","valley","Valley County"
"1751",-116.121360778809,44.9943771362305,43,1793,"idaho","valley","Valley County"
"1752",-116.109893798828,45.0115661621094,43,1794,"idaho","valley","Valley County"
"1753",-116.07551574707,45.0631294250488,43,1795,"idaho","valley","Valley County"
"1754",-116.109893798828,45.0688591003418,43,1796,"idaho","valley","Valley County"
"1755",-116.127082824707,45.0917778015137,43,1797,"idaho","valley","Valley County"
"1756",-116.127082824707,45.1146965026855,43,1798,"idaho","valley","Valley County"
"1757",-116.109893798828,45.1318855285645,43,1799,"idaho","valley","Valley County"
"1758",-115.97811126709,45.2006416320801,43,1800,"idaho","valley","Valley County"
"1759",-115.94947052002,45.1891822814941,43,1801,"idaho","valley","Valley County"
"1760",-115.353591918945,45.1891822814941,43,1802,"idaho","valley","Valley County"
"1761",-114.860847473145,45.1891822814941,43,1803,"idaho","valley","Valley County"
"1762",-114.688957214355,45.1891822814941,43,1804,"idaho","valley","Valley County"
"1763",-114.711875915527,45.1719932556152,43,1805,"idaho","valley","Valley County"
"1764",-114.74626159668,45.1089668273926,43,1806,"idaho","valley","Valley County"
"1765",-114.734802246094,45.0745887756348,43,1807,"idaho","valley","Valley County"
"1766",-114.74626159668,44.9943771362305,43,1808,"idaho","valley","Valley County"
"1767",-114.734802246094,44.89697265625,43,1809,"idaho","valley","Valley County"
"1768",-114.797813415527,44.8053016662598,43,1810,"idaho","valley","Valley County"
"1769",-114.843658447266,44.7823829650879,43,1811,"idaho","valley","Valley County"
"1770",-114.900955200195,44.759464263916,43,1812,"idaho","valley","Valley County"
"1771",-114.941062927246,44.7193565368652,43,1813,"idaho","valley","Valley County"
"1772",-114.963981628418,44.7250862121582,43,1814,"idaho","valley","Valley County"
"1773",-114.99836730957,44.7078971862793,43,1815,"idaho","valley","Valley County"
"1774",-115.067115783691,44.770923614502,43,1816,"idaho","valley","Valley County"
"1775",-115.147331237793,44.7250862121582,43,1817,"idaho","valley","Valley County"
"1776",-115.13013458252,44.7078971862793,43,1818,"idaho","valley","Valley County"
"1777",-115.158790588379,44.6677894592285,43,1819,"idaho","valley","Valley County"
"1778",-115.210350036621,44.6219520568848,43,1820,"idaho","valley","Valley County"
"1779",-115.28483581543,44.6047668457031,43,1821,"idaho","valley","Valley County"
"1780",-115.296295166016,44.5474662780762,43,1822,"idaho","valley","Valley County"
"1781",-115.244728088379,44.5130920410156,43,1823,"idaho","valley","Valley County"
"1782",-115.216087341309,44.438606262207,43,1824,"idaho","valley","Valley County"
"1783",-115.261917114258,44.3469314575195,43,1825,"idaho","valley","Valley County"
"1784",-115.261917114258,44.3297462463379,43,1826,"idaho","valley","Valley County"
"1785",-115.28483581543,44.318286895752,43,1827,"idaho","valley","Valley County"
"1786",-115.313484191895,44.3297462463379,43,1828,"idaho","valley","Valley County"
"1787",-115.359329223633,44.3354759216309,43,1829,"idaho","valley","Valley County"
"1788",-115.376510620117,44.2953681945801,43,1830,"idaho","valley","Valley County"
"1789",-115.41089630127,44.2609901428223,43,1831,"idaho","valley","Valley County"
"1790",-115.473907470703,44.2323417663574,43,1832,"idaho","valley","Valley County"
"1791",-116.07551574707,44.2323417663574,43,1833,"idaho","valley","Valley County"
"1792",-116.098434448242,44.1463966369629,43,1834,"idaho","valley","Valley County"
"1793",-116.195846557617,44.1463966369629,43,1835,"idaho","valley","Valley County"
"1794",-116.195846557617,44.318286895752,43,1836,"idaho","valley","Valley County"
"1795",-116.138542175293,44.318286895752,43,1837,"idaho","valley","Valley County"
"1796",-116.132820129395,44.4959030151367,43,1838,"idaho","valley","Valley County"
"1797",-116.161460876465,44.4959030151367,43,1839,"idaho","valley","Valley County"
"1798",-116.906311035156,44.1463966369629,44,1841,"idaho","washington","Washington County"
"1799",-116.917770385742,44.1979637145996,44,1842,"idaho","washington","Washington County"
"1800",-116.952140808105,44.2208824157715,44,1843,"idaho","washington","Washington County"
"1801",-117.003707885742,44.2552604675293,44,1844,"idaho","washington","Washington County"
"1802",-117.04955291748,44.2323417663574,44,1845,"idaho","washington","Washington County"
"1803",-117.09538269043,44.2724494934082,44,1846,"idaho","washington","Washington County"
"1804",-117.158409118652,44.2609901428223,44,1847,"idaho","washington","Washington County"
"1805",-117.204246520996,44.2839088439941,44,1848,"idaho","washington","Washington County"
"1806",-117.204246520996,44.306827545166,44,1849,"idaho","washington","Washington County"
"1807",-117.204246520996,44.3354759216309,44,1850,"idaho","washington","Washington County"
"1808",-117.22144317627,44.3583946228027,44,1851,"idaho","washington","Washington County"
"1809",-117.232887268066,44.3927688598633,44,1852,"idaho","washington","Washington County"
"1810",-117.209983825684,44.438606262207,44,1853,"idaho","washington","Washington County"
"1811",-117.204246520996,44.4959030151367,44,1854,"idaho","washington","Washington County"
"1812",-117.141227722168,44.5531959533691,44,1855,"idaho","washington","Washington County"
"1813",-117.078201293945,44.6792488098145,44,1856,"idaho","washington","Washington County"
"1814",-117.038093566895,44.7480049133301,44,1857,"idaho","washington","Washington County"
"1815",-116.992248535156,44.770923614502,44,1858,"idaho","washington","Washington County"
"1816",-116.94068145752,44.7823829650879,44,1859,"idaho","washington","Washington County"
"1817",-116.917770385742,44.8167572021484,44,1860,"idaho","washington","Washington County"
"1818",-116.88338470459,44.8396759033203,44,1861,"idaho","washington","Washington County"
"1819",-116.614097595215,44.8396759033203,44,1862,"idaho","washington","Washington County"
"1820",-116.614097595215,44.6506004333496,44,1863,"idaho","washington","Washington County"
"1821",-116.591178894043,44.6448707580566,44,1864,"idaho","washington","Washington County"
"1822",-116.585456848145,44.6219520568848,44,1865,"idaho","washington","Washington County"
"1823",-116.516700744629,44.6104927062988,44,1866,"idaho","washington","Washington County"
"1824",-116.516700744629,44.4959030151367,44,1867,"idaho","washington","Washington County"
"1825",-116.40210723877,44.450065612793,44,1868,"idaho","washington","Washington County"
"1826",-116.293243408203,44.450065612793,44,1869,"idaho","washington","Washington County"
"1827",-116.31616973877,44.3755836486816,44,1870,"idaho","washington","Washington County"
"1828",-116.304710388184,44.3354759216309,44,1871,"idaho","washington","Washington County"
"1829",-116.339073181152,44.306827545166,44,1872,"idaho","washington","Washington County"
"1830",-116.339073181152,44.2609901428223,44,1873,"idaho","washington","Washington County"
"1831",-116.327613830566,44.2495307922363,44,1874,"idaho","washington","Washington County"
"1832",-116.350540161133,44.1807746887207,44,1875,"idaho","washington","Washington County"
"1833",-116.34481048584,44.1635856628418,44,1876,"idaho","washington","Washington County"
"1834",-116.35627746582,44.1406669616699,44,1877,"idaho","washington","Washington County"
"1835",-116.436485290527,44.1463966369629,44,1878,"idaho","washington","Washington County"
"1836",-116.906311035156,44.1463966369629,44,1879,"idaho","washington","Washington County"
